"Year","zip","Borough","Neighborhood","Percentage","Number"
16,11221,"BROOKLYN","SUNSET PARK","0.047027972",96356.9444444444
16,11222,"BROOKLYN","GREENPOINT","0.023513986",17370
16,11223,"BROOKLYN","SOUTHERN BROOKLYN","0.013811189",11197.0863683663
16,11224,"BROOKLYN","SOUTHERN BROOKLYN","0.013811189",6798.23100936524
16,11225,"BROOKLYN","FLATBUSH","0.051748252",28443.3333333333
16,11226,"BROOKLYN","FLATBUSH","0.051748252",37030
16,11228,"BROOKLYN","SOUTHWEST BROOKLYN","0.00743007",3599.06347554631
16,11229,"BROOKLYN","SOUTHERN BROOKLYN","0.013811189",6798.23100936524
16,11230,"BROOKLYN","BOROUGH PARK","0.01215035",9597.50260145682
16,11231,"BROOKLYN","NORTHWEST BROOKLYN","0.045716783",14782.3529411765
16,11232,"BROOKLYN","BUSHWICK AND WILLIAMSBURG","0.004370629",3599.06347554631
16,11233,"BROOKLYN","CENTRAL BROOKLYN","0.104545455",43828.5714285714
16,11234,"BROOKLYN","CANARSIE AND FLATLANDS","0.010402098",17195.5254942768
16,11235,"BROOKLYN","SOUTHERN BROOKLYN","0.013811189",13596.4620187305
16,11236,"BROOKLYN","CANARSIE AND FLATLANDS","0.010402098",17995.3173777315
16,11237,"BROOKLYN","#N/A","#N/A",35990.6347554631
16,11238,"BROOKLYN","CENTRAL BROOKLYN","0.104545455",32685.7142857143
16,11249,"BROOKLYN","#N/A","#N/A",9197.60665972945
16,11354,"QUEENS","NORTH QUEENS","0.009615385",3199.16753381894
16,11355,"QUEENS","NORTH QUEENS","0.009615385",5198.64724245578
16,11356,"QUEENS","NORTH QUEENS","0.009615385",1199.6878251821
16,11357,"QUEENS","NORTH QUEENS","0.009615385",5998.43912591051
16,11358,"QUEENS","NORTH QUEENS","0.009615385",5198.64724245578
16,11360,"QUEENS","NORTH QUEENS","0.009615385",2399.3756503642
16,11361,"QUEENS","NORTHEAST QUEENS","0.003234266",5998.43912591051
16,11362,"QUEENS","NORTHEAST QUEENS","0.003234266",399.895941727367
16,11363,"QUEENS","NORTHEAST QUEENS","0.003234266",399.895941727367
16,11364,"QUEENS","NORTHEAST QUEENS","0.003234266",799.791883454735
16,11365,"QUEENS","CENTRAL QUEENS","0.001223776",1999.47970863684
16,11366,"QUEENS","CENTRAL QUEENS","0.001223776",1999.47970863684
16,11367,"QUEENS","CENTRAL QUEENS","0.001223776",1199.6878251821
16,11368,"QUEENS","WEST QUEENS","0.031031469",42550
16,11369,"QUEENS","WEST QUEENS","0.031031469",6900
16,11370,"QUEENS","WEST QUEENS","0.031031469",6900
16,11372,"QUEENS","WEST QUEENS","0.031031469",43700
16,11373,"QUEENS","WEST QUEENS","0.031031469",33350
16,11374,"QUEENS","WEST CENTRAL QUEENS","0.02229021",11982.3529411765
16,11375,"QUEENS","WEST CENTRAL QUEENS","0.02229021",5705.88235294118
16,11377,"QUEENS","WEST QUEENS","0.031031469",40250
16,11378,"QUEENS","WEST QUEENS","0.031031469",24150
16,11379,"QUEENS","WEST CENTRAL QUEENS","0.02229021",10841.1764705882
16,11385,"QUEENS","WEST CENTRAL QUEENS","0.02229021",57058.8235294118
16,11411,"QUEENS","SOUTHEAST QUEENS","0.008741259",1999.47970863684
16,11412,"QUEENS","JAMAICA","0.028583916",14070
16,11413,"QUEENS","SOUTHEAST QUEENS","0.008741259",6798.23100936524
16,11414,"QUEENS","SOUTHWEST QUEENS","0.019667832",6796.42857142857
16,11415,"QUEENS","SOUTHWEST QUEENS","0.019667832",2471.42857142857
16,11416,"QUEENS","SOUTHWEST QUEENS","0.019667832",8032.14285714286
16,11417,"QUEENS","SOUTHWEST QUEENS","0.019667832",12975
16,11418,"QUEENS","SOUTHWEST QUEENS","0.019667832",11121.4285714286
16,11419,"QUEENS","SOUTHWEST QUEENS","0.019667832",14828.5714285714
16,11420,"QUEENS","SOUTHWEST QUEENS","0.019667832",15446.4285714286
16,11421,"QUEENS","SOUTHWEST QUEENS","0.019667832",3707.14285714286
16,11422,"QUEENS","SOUTHEAST QUEENS","0.008741259",2399.3756503642
16,11423,"QUEENS","JAMAICA","0.028583916",8710
16,11426,"QUEENS","SOUTHEAST QUEENS","0.008741259",2799.27159209157
16,11427,"QUEENS","SOUTHEAST QUEENS","0.008741259",1999.47970863684
16,11428,"QUEENS","SOUTHEAST QUEENS","0.008741259",2799.27159209157
16,11429,"QUEENS","SOUTHEAST QUEENS","0.008741259",6398.33506763788
16,11432,"QUEENS","JAMAICA","0.028583916",25460
16,11433,"QUEENS","JAMAICA","0.028583916",31490
16,11434,"QUEENS","JAMAICA","0.028583916",21440
16,11435,"QUEENS","JAMAICA","0.028583916",15410
16,11436,"QUEENS","JAMAICA","0.028583916",8710
16,11691,"QUEENS","ROCKAWAYS","0.003671329",4798.75130072841
16,11692,"QUEENS","ROCKAWAYS","0.003671329",2399.3756503642
16,11693,"QUEENS","ROCKAWAYS","0.003671329",799.791883454735
16,11694,"QUEENS","ROCKAWAYS","0.003671329",799.791883454735
