Year,Zip,RatsN
21,10001,8100
21,10002,15800
21,10003,23800
21,10004,1000
21,10005,400
21,10006,0
21,10007,0
21,10009,25000
21,10010,0
21,10011,24400
21,10012,12900
21,10013,51500
21,10014,28000
21,10016,8800
21,10017,0
21,10018,0
21,10019,16700
21,10020,0
21,10021,19600
21,10022,5300
21,10023,23300
21,10024,33900
21,10025,29300
21,10026,20900
21,10027,26500
21,10028,18400
21,10029,19200
21,10030,14000
21,10031,22500
21,10032,11100
21,10033,15900
21,10034,12700
21,10035,12300
21,10036,5600
21,10037,6900
21,10038,3000
21,10039,6000
21,10040,7500
21,10044,0
21,10065,16800
21,10069,0
21,10075,10800
21,10128,18200
21,10162,0
21,10280,0
21,10282,0
21,10301,33200
21,10302,9500
21,10303,6000
21,10304,10800
21,10305,24500
21,10306,22800
21,10307,0
21,10308,14700
21,10309,7900
21,10310,56400
21,10312,26800
21,10314,26000
21,10451,11200
21,10452,17000
21,10453,23200
21,10454,18000
21,10455,21500
21,10456,35800
21,10457,33600
21,10458,25200
21,10459,20800
21,10460,14300
21,10461,15100
21,10462,15400
21,10463,15500
21,10464,0
21,10465,17800
21,10466,18100
21,10467,32300
21,10468,21700
21,10469,54900
21,10470,10000
21,10471,3700
21,10472,41100
21,10473,10000
21,10474,9500
21,10475,0
21,11001,0
21,11004,0
21,11040,0
21,11101,26500
21,11102,29600
21,11103,20300
21,11104,30000
21,11105,29100
21,11106,32000
21,11201,15000
21,11203,26800
21,11204,14500
21,11205,34600
21,11206,34700
21,11207,81500
21,11208,51800
21,11209,23600
21,11210,14300
21,11211,52700
21,11212,39500
21,11213,27400
21,11214,20700
21,11215,90700
21,11216,106900
21,11217,62800
21,11218,31800
21,11219,63900
21,11220,56400
21,11221,120600
21,11222,29500
21,11223,21000
21,11224,10500
21,11225,39800
21,11226,35200
21,11228,0
21,11229,20300
21,11230,48300
21,11231,30600
21,11232,47200
21,11233,76000
21,11234,20400
21,11235,48300
21,11236,39900
21,11237,68200
21,11238,67500
21,11239,300
21,11249,31200
21,11354,10600
21,11355,8600
21,11356,0
21,11357,8500
21,11358,9500
21,11360,0
21,11361,8400
21,11362,0
21,11364,1300
21,11365,0
21,11366,1500
21,11367,5400
21,11368,52700
21,11369,0
21,11370,17900
21,11372,15500
21,11373,70700
21,11374,7300
21,11375,20400
21,11377,52300
21,11378,16500
21,11379,32500
21,11385,68900
21,11411,2100
21,11412,3800
21,11413,0
21,11414,9000
21,11415,2100
21,11416,0
21,11417,25700
21,11418,22500
21,11419,6600
21,11420,8100
21,11421,0
21,11422,0
21,11423,3400
21,11426,0
21,11427,2800
21,11428,300
21,11429,15800
21,11432,16900
21,11433,26600
21,11434,66000
21,11435,14100
21,11436,7000
21,11691,11900
21,11692,1800
21,11693,1000
21,11694,3300
