"BBL","Borough","Incident Zip","Year","count"
5002160070,"STATEN ISLAND",10310,"21",1
5002170018,"STATEN ISLAND",10310,"21",1
5002170021,"STATEN ISLAND",10310,"21",1
5002170068,"STATEN ISLAND",10310,"14",1
5002180034,"STATEN ISLAND",10310,"16",2
5002180034,"STATEN ISLAND",10310,"18",2
5002180034,"STATEN ISLAND",10310,"19",1
5002180077,"STATEN ISLAND",10310,"19",1
5002190101,"STATEN ISLAND",10310,"21",1
5002220068,"STATEN ISLAND",10310,"14",1
5002220068,"STATEN ISLAND",10310,"18",1
5002220083,"STATEN ISLAND",10310,"21",2
5002230001,"STATEN ISLAND",10310,"19",1
5002230045,"STATEN ISLAND",10310,"18",5
5002230057,"STATEN ISLAND",10310,"15",1
5002230058,"STATEN ISLAND",10310,"15",1
5002230092,"STATEN ISLAND",10310,"18",1
5002270004,"STATEN ISLAND",10310,"19",1
5002270004,"STATEN ISLAND",10310,"21",2
5002270050,"STATEN ISLAND",10310,"15",2
5002270050,"STATEN ISLAND",10310,"17",1
5002270050,"STATEN ISLAND",10310,"21",1
5002270086,"STATEN ISLAND",10310,"21",1
5002270144,"STATEN ISLAND",10310,"18",1
5002280039,"STATEN ISLAND",10310,"14",2
5002290027,"STATEN ISLAND",10310,"14",1
5002290031,"STATEN ISLAND",10310,"19",1
5002300020,"STATEN ISLAND",10310,"20",1
5002300024,"STATEN ISLAND",10310,"20",1
5002300033,"STATEN ISLAND",10310,"20",1
5002300128,"STATEN ISLAND",10310,"18",1
5002300128,"STATEN ISLAND",10310,"19",1
5002300168,"STATEN ISLAND",10310,"19",1
5002300170,"STATEN ISLAND",10310,"17",1
5002300174,"STATEN ISLAND",10310,"15",2
5002300174,"STATEN ISLAND",10310,"17",1
5002307501,"STATEN ISLAND",10310,"19",1
5002307501,"STATEN ISLAND",10310,"21",1
5002307502,"STATEN ISLAND",10310,"15",2
5002310012,"STATEN ISLAND",10310,"15",1
5002320025,"STATEN ISLAND",10310,"15",1
5002320025,"STATEN ISLAND",10310,"19",2
5002320025,"STATEN ISLAND",10310,"20",1
5002320029,"STATEN ISLAND",10310,"15",1
5002320030,"STATEN ISLAND",10310,"15",1
5002320045,"STATEN ISLAND",10310,"20",1
5002330022,"STATEN ISLAND",10310,"21",1
5002330024,"STATEN ISLAND",10310,"21",1
5002330038,"STATEN ISLAND",10310,"20",1
5002330040,"STATEN ISLAND",10310,"20",1
5002340001,"STATEN ISLAND",10310,"19",1
5002340001,"STATEN ISLAND",10310,"20",1
5002360041,"STATEN ISLAND",10310,"14",1
5002360041,"STATEN ISLAND",10310,"18",3
5002360041,"STATEN ISLAND",10310,"19",3
5002360063,"STATEN ISLAND",10310,"19",1
5002370045,"STATEN ISLAND",10310,"18",2
5002380021,"STATEN ISLAND",10310,"16",1
5002380021,"STATEN ISLAND",10310,"17",2
5002380021,"STATEN ISLAND",10310,"19",1
5002380136,"STATEN ISLAND",10310,"14",1
5002380159,"STATEN ISLAND",10310,"14",1
5002380207,"STATEN ISLAND",10310,"18",1
5002430021,"STATEN ISLAND",10301,"15",1
5002430029,"STATEN ISLAND",10301,"21",1
5002430041,"STATEN ISLAND",10301,"21",1
5002460030,"STATEN ISLAND",10301,"19",1
5002460056,"STATEN ISLAND",10301,"21",1
5002460059,"STATEN ISLAND",10301,"21",3
5002500014,"STATEN ISLAND",10301,"21",1
5002500022,"STATEN ISLAND",10301,"19",1
5002500022,"STATEN ISLAND",10301,"21",1
5002510004,"STATEN ISLAND",10301,"19",1
5002510004,"STATEN ISLAND",10301,"20",1
5002510105,"STATEN ISLAND",10301,"14",1
5002520037,"STATEN ISLAND",10301,"18",1
5002520079,"STATEN ISLAND",10301,"18",1
5002530055,"STATEN ISLAND",10301,"14",1
5002530106,"STATEN ISLAND",10301,"19",2
5002610021,"STATEN ISLAND",10310,"21",2
5002620089,"STATEN ISLAND",10301,"14",2
5002640022,"STATEN ISLAND",10301,"20",1
5002670001,"STATEN ISLAND",10310,"14",1
5002740007,"STATEN ISLAND",10301,"21",1
5002750045,"STATEN ISLAND",10310,"18",4
