"Year","zip","Borough","Neighborhood","Percentage","Number"
18,10001,"MANHATTAN","CHELSEA AND CLINTON","0.014303264",7253.27102803738
18,10002,"MANHATTAN","LOWER EAST SIDE","0.021235521",12833.3333333333
18,10003,"MANHATTAN","LOWER EAST SIDE","0.021235521",9496.66666666667
18,10004,"MANHATTAN","LOWER MANHATTAN","0.005528256",1813.31775700935
18,10005,"MANHATTAN","LOWER MANHATTAN","0.005528256",725.327102803738
18,10006,"MANHATTAN","LOWER MANHATTAN","0.005528256",1087.99065420561
18,10007,"MANHATTAN","LOWER MANHATTAN","0.005528256",2538.64485981308
18,10009,"MANHATTAN","LOWER EAST SIDE","0.021235521",16683.3333333333
18,10010,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.008599509",7253.27102803738
18,10011,"MANHATTAN","CHELSEA AND CLINTON","0.014303264",14506.5420560748
18,10012,"MANHATTAN","GREENWICH VILLAGE AND SOHO","0.011144261",9066.58878504673
18,10013,"MANHATTAN","GREENWICH VILLAGE AND SOHO","0.011144261",9429.2523364486
18,10014,"MANHATTAN","GREENWICH VILLAGE AND SOHO","0.011144261",8703.92523364486
18,10016,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.008599509",9066.58878504673
18,10017,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.008599509",1087.99065420561
18,10018,"MANHATTAN","CHELSEA AND CLINTON","0.014303264",4714.6261682243
18,10019,"MANHATTAN","CHELSEA AND CLINTON","0.014303264",8341.26168224299
18,10021,"MANHATTAN","UPPER EAST SIDE","0.021674272",11128.5714285714
18,10022,"MANHATTAN","GRAMERCY PARK AND MURRAY HILL","0.008599509",5439.95327102804
18,10023,"MANHATTAN","UPPER WEST SIDE","0.047385047",10812.1951219512
18,10024,"MANHATTAN","UPPER WEST SIDE","0.047385047",26158.5365853659
18,10025,"MANHATTAN","UPPER WEST SIDE","0.047385047",40109.756097561
18,10026,"MANHATTAN","CENTRAL HARLEM","0.045279045",21637
18,10027,"MANHATTAN","CENTRAL HARLEM","0.045279045",15736
18,10028,"MANHATTAN","UPPER EAST SIDE","0.021674272",19914.2857142857
18,10029,"MANHATTAN","EAST HARLEM","0.018690769",15339.1304347826
18,10030,"MANHATTAN","CENTRAL HARLEM","0.045279045",17422
18,10031,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.037030537",15437.5
18,10032,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.037030537",15912.5
18,10033,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.037030537",12587.5
18,10034,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.037030537",9025
18,10035,"MANHATTAN","EAST HARLEM","0.018690769",12052.1739130435
18,10036,"MANHATTAN","CHELSEA AND CLINTON","0.014303264",7253.27102803738
18,10037,"MANHATTAN","CENTRAL HARLEM","0.045279045",3934
18,10038,"MANHATTAN","LOWER MANHATTAN","0.005528256",5439.95327102804
18,10039,"MANHATTAN","CENTRAL HARLEM","0.045279045",7587
18,10040,"MANHATTAN","INWOOD AND WASHINGTON HEIGHTS","0.037030537",5937.5
18,10065,"MANHATTAN","UPPER EAST SIDE","0.021674272",11714.2857142857
18,10069,"MANHATTAN","#N/A","#N/A",725.327102803738
18,10075,"MANHATTAN","UPPER EAST SIDE","0.021674272",5857.14285714286
18,10128,"MANHATTAN","UPPER EAST SIDE","0.021674272",24600
18,10280,"MANHATTAN","LOWER MANHATTAN","0.005528256",0
18,10282,"MANHATTAN","#N/A","#N/A",362.663551401869
18,10301,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.012811513",9791.91588785047
18,10302,"STATEN ISLAND","PORT RICHMOND","0.012723763",11242.5700934579
18,10303,"STATEN ISLAND","PORT RICHMOND","0.012723763",6527.94392523365
18,10304,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.012811513",14869.2056074766
18,10305,"STATEN ISLAND","STAPLETON AND ST. GEORGE","0.012811513",15231.8691588785
18,10306,"STATEN ISLAND","SOUTH SHORE","0.015707266",27838.4615384615
18,10307,"STATEN ISLAND","SOUTH SHORE","0.015707266",2369.23076923077
18,10308,"STATEN ISLAND","SOUTH SHORE","0.015707266",10069.2307692308
18,10309,"STATEN ISLAND","SOUTH SHORE","0.015707266",9476.92307692308
18,10310,"STATEN ISLAND","PORT RICHMOND","0.012723763",17407.8504672897
18,10312,"STATEN ISLAND","SOUTH SHORE","0.015707266",17769.2307692308
18,10314,"STATEN ISLAND","MID ISLAND","0.007546508",19583.8317757009
18,10451,"BRONX","HIGH BRIDGE AND MORRISANIA","0.032292032",8203.38983050847
18,10452,"BRONX","HIGH BRIDGE AND MORRISANIA","0.032292032",15101.6949152542
18,10453,"BRONX","CENTRAL BRONX","0.037469287",18769.8412698413
18,10454,"BRONX","HUNTS POINT AND MOTT HAVEN","0.031502282",8641.17647058824
18,10455,"BRONX","HUNTS POINT AND MOTT HAVEN","0.031502282",11078.431372549
18,10456,"BRONX","HIGH BRIDGE AND MORRISANIA","0.032292032",20322.0338983051
18,10457,"BRONX","CENTRAL BRONX","0.037469287",24007.9365079365
18,10458,"BRONX","BRONX PARK AND FORDHAM","0.04045279",20167.5324675325
18,10459,"BRONX","HUNTS POINT AND MOTT HAVEN","0.031502282",19054.9019607843
18,10460,"BRONX","CENTRAL BRONX","0.037469287",17678.5714285714
18,10461,"BRONX","SOUTHEAST BRONX","0.032204282",7666.66666666667
18,10462,"BRONX","SOUTHEAST BRONX","0.032204282",21333.3333333333
18,10463,"BRONX","KINGSBRIDGE AND RIVERDALE","0.008248508",20671.8224299065
18,10463,"MANHATTAN","KINGSBRIDGE AND RIVERDALE","0.008248508",20671.8224299065
18,10464,"BRONX","SOUTHEAST BRONX","0.032204282",1333.33333333333
18,10465,"BRONX","SOUTHEAST BRONX","0.032204282",7333.33333333333
18,10466,"BRONX","NORTHEAST BRONX","0.015531766",19326.3157894737
18,10467,"BRONX","BRONX PARK AND FORDHAM","0.04045279",20167.5324675325
18,10468,"BRONX","BRONX PARK AND FORDHAM","0.04045279",16172.0779220779
18,10469,"BRONX","NORTHEAST BRONX","0.015531766",23978.9473684211
18,10470,"BRONX","NORTHEAST BRONX","0.015531766",6084.21052631579
18,10471,"BRONX","KINGSBRIDGE AND RIVERDALE","0.008248508",3263.97196261682
18,10472,"BRONX","SOUTHEAST BRONX","0.032204282",24000
18,10473,"BRONX","SOUTHEAST BRONX","0.032204282",8000
18,10474,"BRONX","HUNTS POINT AND MOTT HAVEN","0.031502282",6868.62745098039
18,10475,"BRONX","NORTHEAST BRONX","0.015531766",1789.47368421053
18,11001,"QUEENS","#N/A","#N/A",1087.99065420561
18,11004,"QUEENS","SOUTHEAST QUEENS","0.00991576",1450.65420560748
18,11040,"QUEENS","#N/A","#N/A",0
18,11101,"QUEENS","NORTHWEST QUEENS","0.017988768",14466.6666666667
18,11102,"QUEENS","NORTHWEST QUEENS","0.017988768",6533.33333333333
18,11103,"QUEENS","NORTHWEST QUEENS","0.017988768",14000
18,11104,"QUEENS","NORTHWEST QUEENS","0.017988768",3733.33333333333
18,11105,"QUEENS","NORTHWEST QUEENS","0.017988768",6533.33333333333
18,11106,"QUEENS","NORTHWEST QUEENS","0.017988768",7933.33333333333
18,11109,"QUEENS","#N/A","#N/A",0
18,11201,"BROOKLYN","NORTHWEST BROOKLYN","0.046068796",23384.6153846154
18,11203,"BROOKLYN","FLATBUSH","0.05967006",20276.3157894737
18,11204,"BROOKLYN","BOROUGH PARK","0.016584767",36960
18,11205,"BROOKLYN","NORTHWEST BROOKLYN","0.046068796",37025.641025641
18,11206,"BROOKLYN","SUNSET PARK","0.046507547",36659.2592592593
18,11207,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.025974026",80289.4736842105
18,11208,"BROOKLYN","EAST NEW YORK AND NEW LOTS","0.025974026",39252.6315789474
18,11209,"BROOKLYN","SOUTHWEST BROOKLYN","0.00991576",5802.61682242991
18,11210,"BROOKLYN","FLATBUSH","0.05967006",8776.31578947369
18,11211,"BROOKLYN","GREENPOINT","0.026851527",59783.3333333333
18,11212,"BROOKLYN","CENTRAL BROOKLYN","0.096963847",33348.623853211
