"BBL","Borough","Zip","Month","Year","count","Neighborhood"
3020110028,"BROOKLYN",11238,"11","2021",1,"CENTRAL BROOKLYN"
3020120041,"BROOKLYN",11238,"01","2021",1,"CENTRAL BROOKLYN"
3020120041,"BROOKLYN",11238,"02","2021",1,"CENTRAL BROOKLYN"
3020120041,"BROOKLYN",11238,"04","2021",1,"CENTRAL BROOKLYN"
3020120041,"BROOKLYN",11238,"06","2021",1,"CENTRAL BROOKLYN"
3020130028,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020130047,"BROOKLYN",11238,"05","2021",1,"CENTRAL BROOKLYN"
3020130141,"BROOKLYN",11238,"01","2021",1,"CENTRAL BROOKLYN"
3020140035,"BROOKLYN",11238,"03","2021",1,"CENTRAL BROOKLYN"
3020140035,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020140038,"BROOKLYN",11238,"01","2021",1,"CENTRAL BROOKLYN"
3020140038,"BROOKLYN",11238,"04","2021",2,"CENTRAL BROOKLYN"
3020140038,"BROOKLYN",11238,"05","2021",1,"CENTRAL BROOKLYN"
3020150001,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020150019,"BROOKLYN",11238,"10","2021",1,"CENTRAL BROOKLYN"
3020150020,"BROOKLYN",11238,"06","2021",1,"CENTRAL BROOKLYN"
3020150023,"BROOKLYN",11238,"10","2021",1,"CENTRAL BROOKLYN"
3020150023,"BROOKLYN",11238,"11","2021",1,"CENTRAL BROOKLYN"
3020150025,"BROOKLYN",11238,"09","2021",1,"CENTRAL BROOKLYN"
3020150026,"BROOKLYN",11238,"03","2021",1,"CENTRAL BROOKLYN"
3020150034,"BROOKLYN",11238,"11","2021",1,"CENTRAL BROOKLYN"
3020150054,"BROOKLYN",11238,"06","2021",1,"CENTRAL BROOKLYN"
3020160005,"BROOKLYN",11238,"11","2021",1,"CENTRAL BROOKLYN"
3020160006,"BROOKLYN",11238,"04","2021",2,"CENTRAL BROOKLYN"
3020160006,"BROOKLYN",11238,"06","2021",1,"CENTRAL BROOKLYN"
3020160006,"BROOKLYN",11238,"07","2021",1,"CENTRAL BROOKLYN"
3020160006,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020160006,"BROOKLYN",11238,"10","2021",15,"CENTRAL BROOKLYN"
3020160006,"BROOKLYN",11238,"11","2021",1,"CENTRAL BROOKLYN"
3020160009,"BROOKLYN",11238,"02","2021",1,"CENTRAL BROOKLYN"
3020160009,"BROOKLYN",11238,"04","2021",1,"CENTRAL BROOKLYN"
3020160009,"BROOKLYN",11238,"05","2021",1,"CENTRAL BROOKLYN"
3020160009,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020160041,"BROOKLYN",11238,"02","2021",1,"CENTRAL BROOKLYN"
3020160041,"BROOKLYN",11238,"03","2021",1,"CENTRAL BROOKLYN"
3020160056,"BROOKLYN",11238,"03","2021",1,"CENTRAL BROOKLYN"
3020160086,"BROOKLYN",11238,"10","2021",1,"CENTRAL BROOKLYN"
3020170030,"BROOKLYN",11216,"07","2021",1,"CENTRAL BROOKLYN"
3020170058,"BROOKLYN",11216,"05","2021",1,"CENTRAL BROOKLYN"
3020170058,"BROOKLYN",11216,"07","2021",1,"CENTRAL BROOKLYN"
3020170059,"BROOKLYN",11216,"05","2021",1,"CENTRAL BROOKLYN"
3020170061,"BROOKLYN",11216,"05","2021",1,"CENTRAL BROOKLYN"
3020180037,"BROOKLYN",11238,"10","2021",1,"CENTRAL BROOKLYN"
3020180054,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020190051,"BROOKLYN",11238,"02","2021",1,"CENTRAL BROOKLYN"
3020190063,"BROOKLYN",11238,"06","2021",1,"CENTRAL BROOKLYN"
3020190080,"BROOKLYN",11238,"02","2021",1,"CENTRAL BROOKLYN"
3020190080,"BROOKLYN",11238,"04","2021",1,"CENTRAL BROOKLYN"
3020200009,"BROOKLYN",11238,"10","2021",3,"CENTRAL BROOKLYN"
3020210004,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3020210018,"BROOKLYN",11216,"04","2021",1,"CENTRAL BROOKLYN"
3020220018,"BROOKLYN",11216,"01","2021",1,"CENTRAL BROOKLYN"
3020220018,"BROOKLYN",11216,"04","2021",1,"CENTRAL BROOKLYN"
3020220018,"BROOKLYN",11216,"08","2021",1,"CENTRAL BROOKLYN"
3021020062,"BROOKLYN",11238,"08","2021",1,"CENTRAL BROOKLYN"
3021180024,"BROOKLYN",11238,"12","2021",1,"CENTRAL BROOKLYN"
3021200005,"BROOKLYN",11238,"07","2021",1,"CENTRAL BROOKLYN"
3021200005,"BROOKLYN",11238,"09","2021",1,"CENTRAL BROOKLYN"
3021200005,"BROOKLYN",11238,"10","2021",1,"CENTRAL BROOKLYN"
3021200005,"BROOKLYN",11238,"12","2021",2,"CENTRAL BROOKLYN"
3021200006,"BROOKLYN",11238,"07","2021",1,"CENTRAL BROOKLYN"
3021200006,"BROOKLYN",11238,"12","2021",2,"CENTRAL BROOKLYN"
3021200007,"BROOKLYN",11238,"05","2021",1,"CENTRAL BROOKLYN"
3021200010,"BROOKLYN",11238,"07","2021",1,"CENTRAL BROOKLYN"
3034890117,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3034890243,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3035080007,"BROOKLYN",11212,"05","2021",1,"CENTRAL BROOKLYN"
3035080050,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3035090048,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3035090052,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035090059,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035090064,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3035110012,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3035140036,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3035170031,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3035210041,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3035230108,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3035240015,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3035240016,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3035240019,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3035240019,"BROOKLYN",11212,"05","2021",1,"CENTRAL BROOKLYN"
3035320038,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3035340044,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035380024,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3035390003,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3035490051,"BROOKLYN",11212,"02","2021",1,"CENTRAL BROOKLYN"
3035510043,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3035510055,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3035530018,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3035530053,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3035610001,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3035670016,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3035690047,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035820006,"BROOKLYN",11212,"02","2021",1,"CENTRAL BROOKLYN"
3035820006,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3035820006,"BROOKLYN",11212,"05","2021",2,"CENTRAL BROOKLYN"
3035820006,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035820006,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3035830001,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3035830015,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3035850001,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3035850049,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3035870001,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3035880001,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3035900011,"BROOKLYN",11212,"11","2021",1,"CENTRAL BROOKLYN"
3035900011,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3035960023,"BROOKLYN",11212,"05","2021",1,"CENTRAL BROOKLYN"
3035960023,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035970061,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3035980030,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3035980030,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3035980030,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3035990010,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3036000012,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3036010026,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3036010026,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3036010026,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3036060010,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3036080045,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3036090007,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3036090007,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3036090008,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3036090008,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3036090018,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3036100007,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3036170040,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3036210001,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3036210001,"BROOKLYN",11212,"11","2021",1,"CENTRAL BROOKLYN"
3036250029,"BROOKLYN",11212,"11","2021",1,"CENTRAL BROOKLYN"
3036340157,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3036390034,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3036920016,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3037090030,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3037450001,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3037630010,"BROOKLYN",11212,"01","2021",3,"CENTRAL BROOKLYN"
3037630010,"BROOKLYN",11212,"03","2021",2,"CENTRAL BROOKLYN"
3037630116,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3037630116,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3037770001,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3045930005,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3045940110,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3045940116,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3045950001,"BROOKLYN",11212,"05","2021",2,"CENTRAL BROOKLYN"
3045960049,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3045990001,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3045990029,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3045990030,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3045990043,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046060011,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3046300001,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3046300001,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3046300055,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046300058,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046300059,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046320006,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3046450031,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3046450075,"BROOKLYN",11212,"12","2021",1,"CENTRAL BROOKLYN"
3046460015,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3046480033,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3046500052,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3046520069,"BROOKLYN",11212,"04","2021",2,"CENTRAL BROOKLYN"
3046650065,"BROOKLYN",11212,"04","2021",1,"CENTRAL BROOKLYN"
3046650065,"BROOKLYN",11212,"05","2021",1,"CENTRAL BROOKLYN"
3046650065,"BROOKLYN",11212,"11","2021",1,"CENTRAL BROOKLYN"
3046650067,"BROOKLYN",11212,"11","2021",1,"CENTRAL BROOKLYN"
3046660045,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046680036,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3046700035,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3046700052,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3046710024,"BROOKLYN",11212,"10","2021",1,"CENTRAL BROOKLYN"
3046710026,"BROOKLYN",11212,"08","2021",2,"CENTRAL BROOKLYN"
3046890031,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3046890031,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3046900042,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3046910024,"BROOKLYN",11212,"03","2021",1,"CENTRAL BROOKLYN"
3046910026,"BROOKLYN",11212,"09","2021",1,"CENTRAL BROOKLYN"
3046910051,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046910054,"BROOKLYN",11212,"07","2021",1,"CENTRAL BROOKLYN"
3046920074,"BROOKLYN",11212,"06","2021",1,"CENTRAL BROOKLYN"
3046930002,"BROOKLYN",11212,"05","2021",1,"CENTRAL BROOKLYN"
3046930032,"BROOKLYN",11212,"08","2021",1,"CENTRAL BROOKLYN"
3047180036,"BROOKLYN",11212,"01","2021",1,"CENTRAL BROOKLYN"
3047180036,"BROOKLYN",11212,"05","2021",1,"CENTRAL BROOKLYN"
3200089999,"BROOKLYN",11238,"11","2021",1,"CENTRAL BROOKLYN"
3200709999,"BROOKLYN",11213,"08","2021",1,"CENTRAL BROOKLYN"
3058680044,"BROOKLYN",11209,"05","2010",1,"SOUTHWEST BROOKLYN"
3058810003,"BROOKLYN",11209,"03","2010",2,"SOUTHWEST BROOKLYN"
3059290009,"BROOKLYN",11209,"03","2010",1,"SOUTHWEST BROOKLYN"
3059290010,"BROOKLYN",11209,"03","2010",1,"SOUTHWEST BROOKLYN"
3059290010,"BROOKLYN",11209,"05","2010",1,"SOUTHWEST BROOKLYN"
3059350046,"BROOKLYN",11228,"06","2010",1,"SOUTHWEST BROOKLYN"
3059450009,"BROOKLYN",11228,"10","2010",1,"SOUTHWEST BROOKLYN"
3059520054,"BROOKLYN",11209,"07","2010",1,"SOUTHWEST BROOKLYN"
3059590042,"BROOKLYN",11209,"11","2010",1,"SOUTHWEST BROOKLYN"
3059710028,"BROOKLYN",11209,"09","2010",1,"SOUTHWEST BROOKLYN"
3059900004,"BROOKLYN",11209,"06","2010",1,"SOUTHWEST BROOKLYN"
3059960021,"BROOKLYN",11209,"04","2010",1,"SOUTHWEST BROOKLYN"
3059980047,"BROOKLYN",11209,"01","2010",1,"SOUTHWEST BROOKLYN"
3059990019,"BROOKLYN",11209,"09","2010",1,"SOUTHWEST BROOKLYN"
3060060057,"BROOKLYN",11209,"08","2010",1,"SOUTHWEST BROOKLYN"
3060090022,"BROOKLYN",11209,"03","2010",1,"SOUTHWEST BROOKLYN"
3060210037,"BROOKLYN",11228,"03","2010",1,"SOUTHWEST BROOKLYN"
3060210037,"BROOKLYN",11228,"04","2010",1,"SOUTHWEST BROOKLYN"
3060210038,"BROOKLYN",11228,"04","2010",1,"SOUTHWEST BROOKLYN"
3060350045,"BROOKLYN",11209,"07","2010",1,"SOUTHWEST BROOKLYN"
3060520021,"BROOKLYN",11209,"05","2010",1,"SOUTHWEST BROOKLYN"
3060520021,"BROOKLYN",11209,"06","2010",1,"SOUTHWEST BROOKLYN"
3060520021,"BROOKLYN",11209,"07","2010",1,"SOUTHWEST BROOKLYN"
3060520021,"BROOKLYN",11209,"12","2010",1,"SOUTHWEST BROOKLYN"
3060580001,"BROOKLYN",11209,"08","2010",1,"SOUTHWEST BROOKLYN"
3060860025,"BROOKLYN",11209,"08","2010",1,"SOUTHWEST BROOKLYN"
3061060012,"BROOKLYN",11209,"08","2010",1,"SOUTHWEST BROOKLYN"
3061130018,"BROOKLYN",11209,"08","2010",1,"SOUTHWEST BROOKLYN"
3061150019,"BROOKLYN",11209,"06","2010",1,"SOUTHWEST BROOKLYN"
3061340005,"BROOKLYN",11209,"11","2010",1,"SOUTHWEST BROOKLYN"
3061430112,"BROOKLYN",11209,"09","2010",1,"SOUTHWEST BROOKLYN"
3061540042,"BROOKLYN",11228,"01","2010",1,"SOUTHWEST BROOKLYN"
3061790016,"BROOKLYN",11228,"09","2010",1,"SOUTHWEST BROOKLYN"
3062220008,"BROOKLYN",11228,"04","2010",1,"SOUTHWEST BROOKLYN"
3062250043,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3062730006,"BROOKLYN",11214,"09","2010",1,"SOUTHWEST BROOKLYN"
3062840019,"BROOKLYN",11214,"04","2010",1,"SOUTHWEST BROOKLYN"
3062840072,"BROOKLYN",11214,"10","2010",1,"SOUTHWEST BROOKLYN"
3062870036,"BROOKLYN",11214,"05","2010",1,"SOUTHWEST BROOKLYN"
3063070001,"BROOKLYN",11228,"08","2010",1,"SOUTHWEST BROOKLYN"
3063120043,"BROOKLYN",11214,"04","2010",1,"SOUTHWEST BROOKLYN"
3063180037,"BROOKLYN",11214,"10","2010",1,"SOUTHWEST BROOKLYN"
3063190057,"BROOKLYN",11214,"12","2010",2,"SOUTHWEST BROOKLYN"
3063310018,"BROOKLYN",11214,"06","2010",1,"SOUTHWEST BROOKLYN"
3063310018,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3063360033,"BROOKLYN",11214,"06","2010",1,"SOUTHWEST BROOKLYN"
3063460071,"BROOKLYN",11214,"11","2010",1,"SOUTHWEST BROOKLYN"
3063580054,"BROOKLYN",11228,"06","2010",1,"SOUTHWEST BROOKLYN"
3063640019,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3063710075,"BROOKLYN",11214,"04","2010",2,"SOUTHWEST BROOKLYN"
3063790050,"BROOKLYN",11214,"03","2010",1,"SOUTHWEST BROOKLYN"
3063800038,"BROOKLYN",11214,"01","2010",1,"SOUTHWEST BROOKLYN"
3063807501,"BROOKLYN",11214,"01","2010",1,"SOUTHWEST BROOKLYN"
3063910062,"BROOKLYN",11228,"08","2010",1,"SOUTHWEST BROOKLYN"
3063920050,"BROOKLYN",11228,"06","2010",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"05","2010",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"06","2010",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"07","2010",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"08","2010",1,"SOUTHWEST BROOKLYN"
3064060023,"BROOKLYN",11214,"10","2010",1,"SOUTHWEST BROOKLYN"
3064140021,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3064310168,"BROOKLYN",11214,"06","2010",1,"SOUTHWEST BROOKLYN"
3064350012,"BROOKLYN",11214,"07","2010",1,"SOUTHWEST BROOKLYN"
3064610321,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3064630012,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3064800006,"BROOKLYN",11228,"07","2010",1,"SOUTHWEST BROOKLYN"
3064910011,"BROOKLYN",11214,"09","2010",1,"SOUTHWEST BROOKLYN"
3068590006,"BROOKLYN",11214,"03","2010",1,"SOUTHWEST BROOKLYN"
3068740080,"BROOKLYN",11214,"05","2010",1,"SOUTHWEST BROOKLYN"
3068750001,"BROOKLYN",11214,"06","2010",1,"SOUTHWEST BROOKLYN"
3068760038,"BROOKLYN",11214,"07","2010",1,"SOUTHWEST BROOKLYN"
3069130052,"BROOKLYN",11214,"10","2010",1,"SOUTHWEST BROOKLYN"
3069140082,"BROOKLYN",11214,"08","2010",1,"SOUTHWEST BROOKLYN"
3069320002,"BROOKLYN",11214,"10","2010",1,"SOUTHWEST BROOKLYN"
3058700037,"BROOKLYN",11209,"08","2011",1,"SOUTHWEST BROOKLYN"
3058740010,"BROOKLYN",11209,"01","2011",1,"SOUTHWEST BROOKLYN"
3058810038,"BROOKLYN",11209,"04","2011",1,"SOUTHWEST BROOKLYN"
3059080010,"BROOKLYN",11209,"04","2011",1,"SOUTHWEST BROOKLYN"
3059190061,"BROOKLYN",11209,"08","2011",1,"SOUTHWEST BROOKLYN"
3059230054,"BROOKLYN",11228,"08","2011",1,"SOUTHWEST BROOKLYN"
3059270031,"BROOKLYN",11209,"09","2011",1,"SOUTHWEST BROOKLYN"
3059410006,"BROOKLYN",11209,"02","2011",1,"SOUTHWEST BROOKLYN"
3059710022,"BROOKLYN",11209,"05","2011",1,"SOUTHWEST BROOKLYN"
3059710050,"BROOKLYN",11209,"03","2011",1,"SOUTHWEST BROOKLYN"
3059730032,"BROOKLYN",11228,"12","2011",1,"SOUTHWEST BROOKLYN"
3059810058,"BROOKLYN",11209,"03","2011",1,"SOUTHWEST BROOKLYN"
3059900018,"BROOKLYN",11209,"04","2011",1,"SOUTHWEST BROOKLYN"
3059920010,"BROOKLYN",11228,"07","2011",1,"SOUTHWEST BROOKLYN"
3059920010,"BROOKLYN",11228,"09","2011",1,"SOUTHWEST BROOKLYN"
3059960051,"BROOKLYN",11209,"07","2011",1,"SOUTHWEST BROOKLYN"
3060090020,"BROOKLYN",11209,"05","2011",1,"SOUTHWEST BROOKLYN"
3060280006,"BROOKLYN",11209,"10","2011",1,"SOUTHWEST BROOKLYN"
3060490037,"BROOKLYN",11209,"03","2011",1,"SOUTHWEST BROOKLYN"
3060860011,"BROOKLYN",11209,"08","2011",1,"SOUTHWEST BROOKLYN"
3061020038,"BROOKLYN",11209,"05","2011",2,"SOUTHWEST BROOKLYN"
3061070019,"BROOKLYN",11209,"02","2011",1,"SOUTHWEST BROOKLYN"
3061570005,"BROOKLYN",11228,"01","2011",1,"SOUTHWEST BROOKLYN"
3061580048,"BROOKLYN",11228,"12","2011",1,"SOUTHWEST BROOKLYN"
3062360044,"BROOKLYN",11214,"04","2011",1,"SOUTHWEST BROOKLYN"
3062360060,"BROOKLYN",11214,"03","2011",1,"SOUTHWEST BROOKLYN"
3062470028,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3062470070,"BROOKLYN",11214,"05","2011",1,"SOUTHWEST BROOKLYN"
3062580033,"BROOKLYN",11228,"02","2011",1,"SOUTHWEST BROOKLYN"
3062590034,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3062590037,"BROOKLYN",11214,"07","2011",1,"SOUTHWEST BROOKLYN"
3062590037,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3062590040,"BROOKLYN",11214,"02","2011",1,"SOUTHWEST BROOKLYN"
3062590041,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3062697501,"BROOKLYN",11228,"11","2011",1,"SOUTHWEST BROOKLYN"
3062760036,"BROOKLYN",11214,"02","2011",1,"SOUTHWEST BROOKLYN"
3062790052,"BROOKLYN",11228,"01","2011",1,"SOUTHWEST BROOKLYN"
3062830041,"BROOKLYN",11214,"08","2011",1,"SOUTHWEST BROOKLYN"
3062830041,"BROOKLYN",11214,"10","2011",1,"SOUTHWEST BROOKLYN"
3062870036,"BROOKLYN",11214,"10","2011",1,"SOUTHWEST BROOKLYN"
3062880037,"BROOKLYN",11214,"01","2011",1,"SOUTHWEST BROOKLYN"
3063070064,"BROOKLYN",11228,"08","2011",1,"SOUTHWEST BROOKLYN"
3063340001,"BROOKLYN",11214,"10","2011",1,"SOUTHWEST BROOKLYN"
3063340062,"BROOKLYN",11214,"10","2011",1,"SOUTHWEST BROOKLYN"
3063600007,"BROOKLYN",11228,"09","2011",1,"SOUTHWEST BROOKLYN"
3063660010,"BROOKLYN",11214,"06","2011",1,"SOUTHWEST BROOKLYN"
3063750009,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3063750059,"BROOKLYN",11214,"05","2011",1,"SOUTHWEST BROOKLYN"
3063800062,"BROOKLYN",11214,"12","2011",1,"SOUTHWEST BROOKLYN"
3063810017,"BROOKLYN",11214,"03","2011",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"07","2011",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"08","2011",1,"SOUTHWEST BROOKLYN"
3063930040,"BROOKLYN",11228,"09","2011",1,"SOUTHWEST BROOKLYN"
3064320138,"BROOKLYN",11214,"07","2011",1,"SOUTHWEST BROOKLYN"
3064350012,"BROOKLYN",11214,"06","2011",1,"SOUTHWEST BROOKLYN"
3064430021,"BROOKLYN",11214,"11","2011",1,"SOUTHWEST BROOKLYN"
3064500001,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3064620032,"BROOKLYN",11214,"03","2011",1,"SOUTHWEST BROOKLYN"
3064620038,"BROOKLYN",11214,"03","2011",10,"SOUTHWEST BROOKLYN"
3064620039,"BROOKLYN",11214,"03","2011",1,"SOUTHWEST BROOKLYN"
3064620139,"BROOKLYN",11214,"03","2011",1,"SOUTHWEST BROOKLYN"
3064670012,"BROOKLYN",11214,"02","2011",1,"SOUTHWEST BROOKLYN"
3064890001,"BROOKLYN",11214,"12","2011",3,"SOUTHWEST BROOKLYN"
3064900001,"BROOKLYN",11214,"05","2011",1,"SOUTHWEST BROOKLYN"
3068610041,"BROOKLYN",11214,"03","2011",1,"SOUTHWEST BROOKLYN"
3068650028,"BROOKLYN",11214,"07","2011",1,"SOUTHWEST BROOKLYN"
3068770067,"BROOKLYN",11214,"06","2011",1,"SOUTHWEST BROOKLYN"
3068960054,"BROOKLYN",11214,"09","2011",1,"SOUTHWEST BROOKLYN"
3069010034,"BROOKLYN",11214,"07","2011",1,"SOUTHWEST BROOKLYN"
3069320006,"BROOKLYN",11214,"10","2011",1,"SOUTHWEST BROOKLYN"
3058720007,"BROOKLYN",11209,"01","2012",1,"SOUTHWEST BROOKLYN"
3058740012,"BROOKLYN",11209,"07","2012",1,"SOUTHWEST BROOKLYN"
3058770001,"BROOKLYN",11228,"08","2012",1,"SOUTHWEST BROOKLYN"
3058770084,"BROOKLYN",11228,"09","2012",1,"SOUTHWEST BROOKLYN"
