"BBL","Borough","Zip","Month","Year","count","Neighborhood"
5001480043,"STATEN ISLAND",10310,"10","2010",1,"PORT RICHMOND"
5001570057,"STATEN ISLAND",10310,"05","2010",1,"PORT RICHMOND"
5001880040,"STATEN ISLAND",10310,"01","2010",2,"PORT RICHMOND"
5001970027,"STATEN ISLAND",10310,"08","2010",1,"PORT RICHMOND"
5001970135,"STATEN ISLAND",10310,"11","2010",1,"PORT RICHMOND"
5002060020,"STATEN ISLAND",10310,"11","2010",1,"PORT RICHMOND"
5002070023,"STATEN ISLAND",10310,"07","2010",1,"PORT RICHMOND"
5002150276,"STATEN ISLAND",10302,"07","2010",1,"PORT RICHMOND"
5002150281,"STATEN ISLAND",10302,"06","2010",1,"PORT RICHMOND"
5002210023,"STATEN ISLAND",10310,"05","2010",1,"PORT RICHMOND"
5002230057,"STATEN ISLAND",10310,"10","2010",1,"PORT RICHMOND"
5002260112,"STATEN ISLAND",10310,"05","2010",1,"PORT RICHMOND"
5002260120,"STATEN ISLAND",10310,"08","2010",1,"PORT RICHMOND"
5002280044,"STATEN ISLAND",10310,"07","2010",1,"PORT RICHMOND"
5002300001,"STATEN ISLAND",10310,"10","2010",1,"PORT RICHMOND"
5002310037,"STATEN ISLAND",10310,"07","2010",1,"PORT RICHMOND"
5002360024,"STATEN ISLAND",10310,"10","2010",1,"PORT RICHMOND"
5002380231,"STATEN ISLAND",10302,"04","2010",1,"PORT RICHMOND"
5002780023,"STATEN ISLAND",10310,"01","2010",2,"PORT RICHMOND"
5003000076,"STATEN ISLAND",10310,"04","2010",1,"PORT RICHMOND"
5003000492,"STATEN ISLAND",10310,"06","2010",1,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"09","2010",1,"PORT RICHMOND"
5003940048,"STATEN ISLAND",10302,"07","2010",1,"PORT RICHMOND"
5010080007,"STATEN ISLAND",10302,"08","2010",1,"PORT RICHMOND"
5010080007,"STATEN ISLAND",10302,"10","2010",1,"PORT RICHMOND"
5010210030,"STATEN ISLAND",10302,"12","2010",1,"PORT RICHMOND"
5010270061,"STATEN ISLAND",10302,"09","2010",1,"PORT RICHMOND"
5010300029,"STATEN ISLAND",10302,"10","2010",1,"PORT RICHMOND"
5010380036,"STATEN ISLAND",10302,"11","2010",2,"PORT RICHMOND"
5010380038,"STATEN ISLAND",10302,"11","2010",1,"PORT RICHMOND"
5010400018,"STATEN ISLAND",10302,"04","2010",1,"PORT RICHMOND"
5010450040,"STATEN ISLAND",10302,"01","2010",1,"PORT RICHMOND"
5010470009,"STATEN ISLAND",10302,"06","2010",1,"PORT RICHMOND"
5010530033,"STATEN ISLAND",10302,"07","2010",1,"PORT RICHMOND"
5010750004,"STATEN ISLAND",10302,"07","2010",1,"PORT RICHMOND"
5010760050,"STATEN ISLAND",10302,"05","2010",1,"PORT RICHMOND"
5010790058,"STATEN ISLAND",10302,"01","2010",1,"PORT RICHMOND"
5010870008,"STATEN ISLAND",10302,"03","2010",1,"PORT RICHMOND"
5011040040,"STATEN ISLAND",10302,"07","2010",1,"PORT RICHMOND"
5011270160,"STATEN ISLAND",10302,"05","2010",1,"PORT RICHMOND"
5011330085,"STATEN ISLAND",10302,"09","2010",1,"PORT RICHMOND"
5011360063,"STATEN ISLAND",10303,"07","2010",1,"PORT RICHMOND"
5011520083,"STATEN ISLAND",10303,"08","2010",1,"PORT RICHMOND"
5011580079,"STATEN ISLAND",10303,"04","2010",1,"PORT RICHMOND"
5011590048,"STATEN ISLAND",10303,"01","2010",1,"PORT RICHMOND"
5011590048,"STATEN ISLAND",10303,"10","2010",1,"PORT RICHMOND"
5011590150,"STATEN ISLAND",10303,"06","2010",1,"PORT RICHMOND"
5011600042,"STATEN ISLAND",10303,"09","2010",1,"PORT RICHMOND"
5011790033,"STATEN ISLAND",10303,"08","2010",1,"PORT RICHMOND"
5011840056,"STATEN ISLAND",10303,"09","2010",1,"PORT RICHMOND"
5011880061,"STATEN ISLAND",10303,"08","2010",1,"PORT RICHMOND"
5011980042,"STATEN ISLAND",10303,"04","2010",1,"PORT RICHMOND"
5012110083,"STATEN ISLAND",10303,"07","2010",1,"PORT RICHMOND"
5012130043,"STATEN ISLAND",10303,"08","2010",1,"PORT RICHMOND"
5012270036,"STATEN ISLAND",10303,"12","2010",1,"PORT RICHMOND"
5012270076,"STATEN ISLAND",10303,"07","2010",1,"PORT RICHMOND"
5012610050,"STATEN ISLAND",10303,"09","2010",1,"PORT RICHMOND"
5012630079,"STATEN ISLAND",10303,"06","2010",1,"PORT RICHMOND"
5012780134,"STATEN ISLAND",10303,"10","2010",1,"PORT RICHMOND"
5013920002,"STATEN ISLAND",10303,"01","2010",1,"PORT RICHMOND"
5014780525,"STATEN ISLAND",10302,"08","2010",1,"PORT RICHMOND"
5016687501,"STATEN ISLAND",10303,"05","2010",1,"PORT RICHMOND"
5016700104,"STATEN ISLAND",10303,"06","2010",1,"PORT RICHMOND"
5016740022,"STATEN ISLAND",10303,"05","2010",1,"PORT RICHMOND"
5016750029,"STATEN ISLAND",10303,"11","2010",1,"PORT RICHMOND"
5016750042,"STATEN ISLAND",10303,"07","2010",1,"PORT RICHMOND"
5016800123,"STATEN ISLAND",10303,"05","2010",1,"PORT RICHMOND"
5016810100,"STATEN ISLAND",10303,"05","2010",1,"PORT RICHMOND"
5017000023,"STATEN ISLAND",10303,"05","2010",1,"PORT RICHMOND"
5017010076,"STATEN ISLAND",10303,"08","2010",1,"PORT RICHMOND"
5017030048,"STATEN ISLAND",10303,"01","2010",1,"PORT RICHMOND"
5001500106,"STATEN ISLAND",10310,"04","2011",1,"PORT RICHMOND"
5001570153,"STATEN ISLAND",10310,"08","2011",1,"PORT RICHMOND"
5001580048,"STATEN ISLAND",10310,"11","2011",1,"PORT RICHMOND"
5001580105,"STATEN ISLAND",10310,"04","2011",1,"PORT RICHMOND"
5001650015,"STATEN ISLAND",10310,"04","2011",1,"PORT RICHMOND"
5001790023,"STATEN ISLAND",10310,"10","2011",1,"PORT RICHMOND"
5001790062,"STATEN ISLAND",10310,"12","2011",1,"PORT RICHMOND"
5001830070,"STATEN ISLAND",10310,"10","2011",1,"PORT RICHMOND"
5001870014,"STATEN ISLAND",10310,"06","2011",1,"PORT RICHMOND"
5001870014,"STATEN ISLAND",10310,"07","2011",1,"PORT RICHMOND"
5001980070,"STATEN ISLAND",10310,"05","2011",1,"PORT RICHMOND"
5002210023,"STATEN ISLAND",10310,"06","2011",1,"PORT RICHMOND"
5002230054,"STATEN ISLAND",10310,"08","2011",1,"PORT RICHMOND"
5002230092,"STATEN ISLAND",10310,"08","2011",1,"PORT RICHMOND"
5002270072,"STATEN ISLAND",10310,"10","2011",1,"PORT RICHMOND"
5002300110,"STATEN ISLAND",10310,"06","2011",1,"PORT RICHMOND"
5002300123,"STATEN ISLAND",10310,"06","2011",1,"PORT RICHMOND"
5002320025,"STATEN ISLAND",10310,"10","2011",1,"PORT RICHMOND"
5002320028,"STATEN ISLAND",10310,"10","2011",1,"PORT RICHMOND"
5002360023,"STATEN ISLAND",10310,"03","2011",1,"PORT RICHMOND"
5002360023,"STATEN ISLAND",10310,"04","2011",1,"PORT RICHMOND"
5002380090,"STATEN ISLAND",10302,"07","2011",1,"PORT RICHMOND"
5002380231,"STATEN ISLAND",10302,"09","2011",1,"PORT RICHMOND"
5002880023,"STATEN ISLAND",10310,"08","2011",1,"PORT RICHMOND"
5003050090,"STATEN ISLAND",10310,"01","2011",1,"PORT RICHMOND"
5003520047,"STATEN ISLAND",10310,"06","2011",1,"PORT RICHMOND"
5003940090,"STATEN ISLAND",10302,"04","2011",1,"PORT RICHMOND"
5010080004,"STATEN ISLAND",10302,"05","2011",3,"PORT RICHMOND"
5010080004,"STATEN ISLAND",10302,"08","2011",1,"PORT RICHMOND"
5010080054,"STATEN ISLAND",10302,"09","2011",2,"PORT RICHMOND"
5010210001,"STATEN ISLAND",10302,"01","2011",1,"PORT RICHMOND"
5010260040,"STATEN ISLAND",10302,"11","2011",1,"PORT RICHMOND"
5010310018,"STATEN ISLAND",10302,"11","2011",1,"PORT RICHMOND"
5010310021,"STATEN ISLAND",10302,"11","2011",1,"PORT RICHMOND"
5010470073,"STATEN ISLAND",10302,"01","2011",1,"PORT RICHMOND"
5010730033,"STATEN ISLAND",10302,"09","2011",1,"PORT RICHMOND"
5010780034,"STATEN ISLAND",10302,"06","2011",1,"PORT RICHMOND"
5010780034,"STATEN ISLAND",10302,"07","2011",1,"PORT RICHMOND"
5010780034,"STATEN ISLAND",10302,"08","2011",1,"PORT RICHMOND"
5010800010,"STATEN ISLAND",10302,"03","2011",1,"PORT RICHMOND"
5010900010,"STATEN ISLAND",10302,"04","2011",1,"PORT RICHMOND"
5010980029,"STATEN ISLAND",10302,"03","2011",1,"PORT RICHMOND"
5010980030,"STATEN ISLAND",10302,"03","2011",1,"PORT RICHMOND"
5010980032,"STATEN ISLAND",10302,"09","2011",1,"PORT RICHMOND"
5011230102,"STATEN ISLAND",10302,"06","2011",1,"PORT RICHMOND"
5011250032,"STATEN ISLAND",10303,"06","2011",2,"PORT RICHMOND"
5011270037,"STATEN ISLAND",10303,"03","2011",1,"PORT RICHMOND"
5011270037,"STATEN ISLAND",10303,"07","2011",1,"PORT RICHMOND"
5011330088,"STATEN ISLAND",10302,"05","2011",1,"PORT RICHMOND"
5011330103,"STATEN ISLAND",10302,"06","2011",1,"PORT RICHMOND"
5011390008,"STATEN ISLAND",10302,"03","2011",1,"PORT RICHMOND"
5011470017,"STATEN ISLAND",10303,"06","2011",1,"PORT RICHMOND"
5011490019,"STATEN ISLAND",10303,"10","2011",1,"PORT RICHMOND"
5011520016,"STATEN ISLAND",10303,"05","2011",1,"PORT RICHMOND"
5011760078,"STATEN ISLAND",10303,"02","2011",1,"PORT RICHMOND"
5011860188,"STATEN ISLAND",10303,"03","2011",1,"PORT RICHMOND"
5011940036,"STATEN ISLAND",10303,"07","2011",1,"PORT RICHMOND"
5011960047,"STATEN ISLAND",10303,"06","2011",1,"PORT RICHMOND"
5012120003,"STATEN ISLAND",10303,"06","2011",1,"PORT RICHMOND"
5012150169,"STATEN ISLAND",10303,"05","2011",1,"PORT RICHMOND"
5012180016,"STATEN ISLAND",10303,"04","2011",1,"PORT RICHMOND"
5012200020,"STATEN ISLAND",10303,"07","2011",1,"PORT RICHMOND"
5012220098,"STATEN ISLAND",10303,"08","2011",2,"PORT RICHMOND"
5012230044,"STATEN ISLAND",10303,"05","2011",1,"PORT RICHMOND"
5012260057,"STATEN ISLAND",10303,"05","2011",1,"PORT RICHMOND"
5012270036,"STATEN ISLAND",10303,"05","2011",1,"PORT RICHMOND"
5012550009,"STATEN ISLAND",10303,"03","2011",1,"PORT RICHMOND"
5012570015,"STATEN ISLAND",10303,"04","2011",1,"PORT RICHMOND"
5012570015,"STATEN ISLAND",10303,"11","2011",1,"PORT RICHMOND"
5013180131,"STATEN ISLAND",10303,"03","2011",1,"PORT RICHMOND"
5014810086,"STATEN ISLAND",10302,"10","2011",2,"PORT RICHMOND"
5014810086,"STATEN ISLAND",10302,"11","2011",1,"PORT RICHMOND"
5016700042,"STATEN ISLAND",10303,"05","2011",1,"PORT RICHMOND"
5016700400,"STATEN ISLAND",10303,"12","2011",1,"PORT RICHMOND"
5016800244,"STATEN ISLAND",10303,"04","2011",1,"PORT RICHMOND"
5017030069,"STATEN ISLAND",10303,"06","2011",1,"PORT RICHMOND"
5017030069,"STATEN ISLAND",10303,"08","2011",1,"PORT RICHMOND"
5001430001,"STATEN ISLAND",10310,"06","2012",1,"PORT RICHMOND"
5001500273,"STATEN ISLAND",10310,"08","2012",1,"PORT RICHMOND"
5001510015,"STATEN ISLAND",10310,"08","2012",1,"PORT RICHMOND"
5001530001,"STATEN ISLAND",10310,"10","2012",1,"PORT RICHMOND"
5001580049,"STATEN ISLAND",10310,"08","2012",3,"PORT RICHMOND"
5001610113,"STATEN ISLAND",10310,"02","2012",1,"PORT RICHMOND"
5001870014,"STATEN ISLAND",10310,"06","2012",1,"PORT RICHMOND"
5002000015,"STATEN ISLAND",10310,"03","2012",1,"PORT RICHMOND"
5002090035,"STATEN ISLAND",10310,"07","2012",1,"PORT RICHMOND"
5002180019,"STATEN ISLAND",10310,"06","2012",1,"PORT RICHMOND"
5002210053,"STATEN ISLAND",10310,"07","2012",1,"PORT RICHMOND"
5002270050,"STATEN ISLAND",10310,"07","2012",1,"PORT RICHMOND"
5002270144,"STATEN ISLAND",10310,"08","2012",1,"PORT RICHMOND"
5002320028,"STATEN ISLAND",10310,"04","2012",1,"PORT RICHMOND"
5002320028,"STATEN ISLAND",10310,"05","2012",1,"PORT RICHMOND"
5002350024,"STATEN ISLAND",10310,"03","2012",1,"PORT RICHMOND"
5002360041,"STATEN ISLAND",10310,"01","2012",1,"PORT RICHMOND"
5002380021,"STATEN ISLAND",10310,"06","2012",1,"PORT RICHMOND"
5002380090,"STATEN ISLAND",10302,"05","2012",1,"PORT RICHMOND"
5002380106,"STATEN ISLAND",10310,"01","2012",1,"PORT RICHMOND"
5002380106,"STATEN ISLAND",10310,"02","2012",1,"PORT RICHMOND"
5002670001,"STATEN ISLAND",10310,"05","2012",1,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"03","2012",1,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"05","2012",1,"PORT RICHMOND"
5003900010,"STATEN ISLAND",10302,"01","2012",1,"PORT RICHMOND"
5010080068,"STATEN ISLAND",10302,"08","2012",1,"PORT RICHMOND"
5010230001,"STATEN ISLAND",10302,"08","2012",1,"PORT RICHMOND"
5010420023,"STATEN ISLAND",10302,"12","2012",1,"PORT RICHMOND"
5010460065,"STATEN ISLAND",10302,"09","2012",1,"PORT RICHMOND"
5010640030,"STATEN ISLAND",10302,"03","2012",2,"PORT RICHMOND"
5010750025,"STATEN ISLAND",10302,"03","2012",1,"PORT RICHMOND"
5010760034,"STATEN ISLAND",10302,"04","2012",1,"PORT RICHMOND"
5010800025,"STATEN ISLAND",10302,"10","2012",2,"PORT RICHMOND"
5010840033,"STATEN ISLAND",10302,"06","2012",1,"PORT RICHMOND"
5010870007,"STATEN ISLAND",10302,"02","2012",1,"PORT RICHMOND"
5010960060,"STATEN ISLAND",10302,"10","2012",1,"PORT RICHMOND"
5011170061,"STATEN ISLAND",10302,"07","2012",1,"PORT RICHMOND"
5011200039,"STATEN ISLAND",10302,"07","2012",1,"PORT RICHMOND"
5011230102,"STATEN ISLAND",10302,"05","2012",1,"PORT RICHMOND"
5011230103,"STATEN ISLAND",10302,"08","2012",1,"PORT RICHMOND"
5011500041,"STATEN ISLAND",10303,"02","2012",1,"PORT RICHMOND"
5011580085,"STATEN ISLAND",10303,"03","2012",1,"PORT RICHMOND"
5011700061,"STATEN ISLAND",10303,"06","2012",1,"PORT RICHMOND"
5011790007,"STATEN ISLAND",10303,"05","2012",1,"PORT RICHMOND"
5011790007,"STATEN ISLAND",10303,"07","2012",1,"PORT RICHMOND"
5011840056,"STATEN ISLAND",10303,"08","2012",1,"PORT RICHMOND"
5011840056,"STATEN ISLAND",10303,"09","2012",1,"PORT RICHMOND"
5011840056,"STATEN ISLAND",10303,"10","2012",1,"PORT RICHMOND"
5012130043,"STATEN ISLAND",10303,"07","2012",1,"PORT RICHMOND"
5012200021,"STATEN ISLAND",10303,"09","2012",1,"PORT RICHMOND"
5012200021,"STATEN ISLAND",10303,"11","2012",1,"PORT RICHMOND"
5012230054,"STATEN ISLAND",10303,"10","2012",1,"PORT RICHMOND"
5012230072,"STATEN ISLAND",10303,"09","2012",1,"PORT RICHMOND"
5012290123,"STATEN ISLAND",10303,"06","2012",2,"PORT RICHMOND"
5012460046,"STATEN ISLAND",10303,"08","2012",2,"PORT RICHMOND"
5012540164,"STATEN ISLAND",10303,"12","2012",1,"PORT RICHMOND"
5012720434,"STATEN ISLAND",10303,"09","2012",1,"PORT RICHMOND"
5013180119,"STATEN ISLAND",10303,"03","2012",1,"PORT RICHMOND"
5013180119,"STATEN ISLAND",10303,"04","2012",2,"PORT RICHMOND"
5013180119,"STATEN ISLAND",10303,"05","2012",1,"PORT RICHMOND"
5014360027,"STATEN ISLAND",10302,"08","2012",1,"PORT RICHMOND"
5014760096,"STATEN ISLAND",10302,"09","2012",1,"PORT RICHMOND"
5014780152,"STATEN ISLAND",10302,"09","2012",1,"PORT RICHMOND"
5016700334,"STATEN ISLAND",10303,"08","2012",1,"PORT RICHMOND"
5016700533,"STATEN ISLAND",10303,"05","2012",1,"PORT RICHMOND"
5016820029,"STATEN ISLAND",10303,"07","2012",4,"PORT RICHMOND"
5017030033,"STATEN ISLAND",10303,"08","2012",2,"PORT RICHMOND"
5017030044,"STATEN ISLAND",10303,"09","2012",1,"PORT RICHMOND"
5017040038,"STATEN ISLAND",10303,"10","2012",1,"PORT RICHMOND"
5001010006,"STATEN ISLAND",10310,"04","2013",1,"PORT RICHMOND"
5001390012,"STATEN ISLAND",10310,"07","2013",1,"PORT RICHMOND"
5001490183,"STATEN ISLAND",10310,"09","2013",1,"PORT RICHMOND"
5001500239,"STATEN ISLAND",10310,"04","2013",1,"PORT RICHMOND"
5001510015,"STATEN ISLAND",10310,"08","2013",1,"PORT RICHMOND"
5001580049,"STATEN ISLAND",10310,"07","2013",1,"PORT RICHMOND"
5001610111,"STATEN ISLAND",10310,"06","2013",1,"PORT RICHMOND"
5001610114,"STATEN ISLAND",10310,"04","2013",1,"PORT RICHMOND"
5001610114,"STATEN ISLAND",10310,"06","2013",1,"PORT RICHMOND"
5001780093,"STATEN ISLAND",10310,"08","2013",1,"PORT RICHMOND"
5001870033,"STATEN ISLAND",10310,"02","2013",1,"PORT RICHMOND"
5001870033,"STATEN ISLAND",10310,"03","2013",1,"PORT RICHMOND"
5002070023,"STATEN ISLAND",10310,"01","2013",1,"PORT RICHMOND"
5002120075,"STATEN ISLAND",10310,"07","2013",1,"PORT RICHMOND"
5002150246,"STATEN ISLAND",10310,"06","2013",1,"PORT RICHMOND"
5002180025,"STATEN ISLAND",10310,"07","2013",1,"PORT RICHMOND"
5002180041,"STATEN ISLAND",10310,"05","2013",1,"PORT RICHMOND"
5002220053,"STATEN ISLAND",10310,"04","2013",1,"PORT RICHMOND"
5002220053,"STATEN ISLAND",10310,"05","2013",1,"PORT RICHMOND"
5002300024,"STATEN ISLAND",10310,"08","2013",1,"PORT RICHMOND"
5002380020,"STATEN ISLAND",10310,"03","2013",1,"PORT RICHMOND"
5002380231,"STATEN ISLAND",10302,"02","2013",1,"PORT RICHMOND"
5003000063,"STATEN ISLAND",10310,"01","2013",1,"PORT RICHMOND"
5003000076,"STATEN ISLAND",10310,"04","2013",1,"PORT RICHMOND"
5003110020,"STATEN ISLAND",10310,"08","2013",1,"PORT RICHMOND"
5003120022,"STATEN ISLAND",10310,"04","2013",2,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"09","2013",3,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"10","2013",3,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"11","2013",1,"PORT RICHMOND"
5003520047,"STATEN ISLAND",10310,"06","2013",1,"PORT RICHMOND"
5010140012,"STATEN ISLAND",10302,"06","2013",1,"PORT RICHMOND"
5010150005,"STATEN ISLAND",10302,"08","2013",1,"PORT RICHMOND"
5010210004,"STATEN ISLAND",10302,"04","2013",1,"PORT RICHMOND"
5010260077,"STATEN ISLAND",10302,"06","2013",1,"PORT RICHMOND"
5010460065,"STATEN ISLAND",10302,"05","2013",1,"PORT RICHMOND"
5010740006,"STATEN ISLAND",10302,"08","2013",1,"PORT RICHMOND"
5010800021,"STATEN ISLAND",10302,"04","2013",1,"PORT RICHMOND"
5010840129,"STATEN ISLAND",10302,"12","2013",1,"PORT RICHMOND"
5010870028,"STATEN ISLAND",10302,"09","2013",1,"PORT RICHMOND"
5010870044,"STATEN ISLAND",10302,"04","2013",1,"PORT RICHMOND"
5011240001,"STATEN ISLAND",10302,"07","2013",1,"PORT RICHMOND"
5011240059,"STATEN ISLAND",10302,"06","2013",1,"PORT RICHMOND"
5011320001,"STATEN ISLAND",10302,"10","2013",1,"PORT RICHMOND"
5011490019,"STATEN ISLAND",10303,"07","2013",1,"PORT RICHMOND"
5011490019,"STATEN ISLAND",10303,"09","2013",1,"PORT RICHMOND"
5011490074,"STATEN ISLAND",10303,"09","2013",1,"PORT RICHMOND"
5011580066,"STATEN ISLAND",10303,"01","2013",1,"PORT RICHMOND"
5011590048,"STATEN ISLAND",10303,"04","2013",2,"PORT RICHMOND"
5011650079,"STATEN ISLAND",10303,"02","2013",1,"PORT RICHMOND"
5011670027,"STATEN ISLAND",10303,"03","2013",1,"PORT RICHMOND"
5011700061,"STATEN ISLAND",10303,"08","2013",1,"PORT RICHMOND"
5011700065,"STATEN ISLAND",10303,"10","2013",1,"PORT RICHMOND"
5011860091,"STATEN ISLAND",10303,"08","2013",1,"PORT RICHMOND"
5011960043,"STATEN ISLAND",10303,"05","2013",1,"PORT RICHMOND"
5012150075,"STATEN ISLAND",10303,"07","2013",1,"PORT RICHMOND"
5012200021,"STATEN ISLAND",10303,"04","2013",1,"PORT RICHMOND"
5012200022,"STATEN ISLAND",10303,"09","2013",1,"PORT RICHMOND"
5012260087,"STATEN ISLAND",10303,"01","2013",1,"PORT RICHMOND"
5012280048,"STATEN ISLAND",10303,"10","2013",1,"PORT RICHMOND"
5012380030,"STATEN ISLAND",10303,"06","2013",1,"PORT RICHMOND"
5012470031,"STATEN ISLAND",10303,"09","2013",1,"PORT RICHMOND"
5012540015,"STATEN ISLAND",10303,"04","2013",1,"PORT RICHMOND"
5012570050,"STATEN ISLAND",10303,"12","2013",1,"PORT RICHMOND"
5012720432,"STATEN ISLAND",10303,"04","2013",1,"PORT RICHMOND"
5012720434,"STATEN ISLAND",10303,"04","2013",1,"PORT RICHMOND"
5014350184,"STATEN ISLAND",10302,"04","2013",1,"PORT RICHMOND"
5014350192,"STATEN ISLAND",10302,"04","2013",1,"PORT RICHMOND"
5014760093,"STATEN ISLAND",10302,"10","2013",1,"PORT RICHMOND"
5014760103,"STATEN ISLAND",10302,"12","2013",1,"PORT RICHMOND"
5014830075,"STATEN ISLAND",10302,"07","2013",1,"PORT RICHMOND"
5016687502,"STATEN ISLAND",10303,"06","2013",1,"PORT RICHMOND"
5016700155,"STATEN ISLAND",10303,"07","2013",1,"PORT RICHMOND"
5016730054,"STATEN ISLAND",10303,"03","2013",1,"PORT RICHMOND"
5016750001,"STATEN ISLAND",10303,"08","2013",1,"PORT RICHMOND"
5016810008,"STATEN ISLAND",10303,"11","2013",1,"PORT RICHMOND"
5016810035,"STATEN ISLAND",10303,"09","2013",1,"PORT RICHMOND"
5016850046,"STATEN ISLAND",10303,"07","2013",1,"PORT RICHMOND"
5016850090,"STATEN ISLAND",10303,"07","2013",1,"PORT RICHMOND"
5016850090,"STATEN ISLAND",10303,"08","2013",1,"PORT RICHMOND"
5016960008,"STATEN ISLAND",10303,"02","2013",1,"PORT RICHMOND"
5017040016,"STATEN ISLAND",10303,"07","2013",1,"PORT RICHMOND"
5017070038,"STATEN ISLAND",10303,"04","2013",1,"PORT RICHMOND"
5001430060,"STATEN ISLAND",10310,"03","2014",1,"PORT RICHMOND"
5001750069,"STATEN ISLAND",10310,"08","2014",1,"PORT RICHMOND"
5001820062,"STATEN ISLAND",10310,"04","2014",1,"PORT RICHMOND"
5001970068,"STATEN ISLAND",10310,"10","2014",1,"PORT RICHMOND"
5001970100,"STATEN ISLAND",10310,"09","2014",1,"PORT RICHMOND"
5001980070,"STATEN ISLAND",10310,"07","2014",1,"PORT RICHMOND"
5001990067,"STATEN ISLAND",10310,"05","2014",1,"PORT RICHMOND"
5002000015,"STATEN ISLAND",10310,"03","2014",1,"PORT RICHMOND"
5002030041,"STATEN ISLAND",10310,"03","2014",1,"PORT RICHMOND"
5002090055,"STATEN ISLAND",10310,"05","2014",1,"PORT RICHMOND"
5002110047,"STATEN ISLAND",10310,"11","2014",1,"PORT RICHMOND"
5002170068,"STATEN ISLAND",10310,"09","2014",1,"PORT RICHMOND"
5002220068,"STATEN ISLAND",10310,"06","2014",1,"PORT RICHMOND"
5002280039,"STATEN ISLAND",10310,"05","2014",1,"PORT RICHMOND"
5002280039,"STATEN ISLAND",10310,"06","2014",1,"PORT RICHMOND"
5002290027,"STATEN ISLAND",10310,"09","2014",1,"PORT RICHMOND"
5002360041,"STATEN ISLAND",10310,"06","2014",1,"PORT RICHMOND"
5002380136,"STATEN ISLAND",10310,"02","2014",1,"PORT RICHMOND"
5002380159,"STATEN ISLAND",10310,"01","2014",1,"PORT RICHMOND"
5002670001,"STATEN ISLAND",10310,"08","2014",1,"PORT RICHMOND"
5002770223,"STATEN ISLAND",10310,"08","2014",1,"PORT RICHMOND"
5002880023,"STATEN ISLAND",10310,"04","2014",1,"PORT RICHMOND"
5003000076,"STATEN ISLAND",10310,"05","2014",1,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"05","2014",1,"PORT RICHMOND"
5003510001,"STATEN ISLAND",10310,"06","2014",1,"PORT RICHMOND"
5003540008,"STATEN ISLAND",10302,"05","2014",1,"PORT RICHMOND"
5003540012,"STATEN ISLAND",10302,"05","2014",1,"PORT RICHMOND"
5003540014,"STATEN ISLAND",10302,"05","2014",2,"PORT RICHMOND"
5010030014,"STATEN ISLAND",10302,"07","2014",1,"PORT RICHMOND"
5010080043,"STATEN ISLAND",10302,"05","2014",1,"PORT RICHMOND"
5010080043,"STATEN ISLAND",10302,"06","2014",1,"PORT RICHMOND"
5010270013,"STATEN ISLAND",10302,"03","2014",1,"PORT RICHMOND"
5010530023,"STATEN ISLAND",10302,"08","2014",1,"PORT RICHMOND"
5010530100,"STATEN ISLAND",10302,"04","2014",1,"PORT RICHMOND"
5010530101,"STATEN ISLAND",10302,"07","2014",1,"PORT RICHMOND"
5010530138,"STATEN ISLAND",10302,"09","2014",1,"PORT RICHMOND"
5010530138,"STATEN ISLAND",10302,"10","2014",1,"PORT RICHMOND"
5010530138,"STATEN ISLAND",10302,"11","2014",1,"PORT RICHMOND"
5010600034,"STATEN ISLAND",10302,"09","2014",1,"PORT RICHMOND"
5010610052,"STATEN ISLAND",10302,"07","2014",1,"PORT RICHMOND"
5010610052,"STATEN ISLAND",10302,"09","2014",1,"PORT RICHMOND"
5010940042,"STATEN ISLAND",10302,"12","2014",1,"PORT RICHMOND"
5010940048,"STATEN ISLAND",10302,"12","2014",1,"PORT RICHMOND"
5011000008,"STATEN ISLAND",10302,"04","2014",1,"PORT RICHMOND"
5011210056,"STATEN ISLAND",10302,"02","2014",1,"PORT RICHMOND"
5011590048,"STATEN ISLAND",10303,"10","2014",1,"PORT RICHMOND"
5011590058,"STATEN ISLAND",10303,"06","2014",1,"PORT RICHMOND"
5011590058,"STATEN ISLAND",10303,"07","2014",1,"PORT RICHMOND"
5011590058,"STATEN ISLAND",10303,"08","2014",1,"PORT RICHMOND"
5011610150,"STATEN ISLAND",10303,"04","2014",1,"PORT RICHMOND"
5011800006,"STATEN ISLAND",10303,"03","2014",1,"PORT RICHMOND"
5011820005,"STATEN ISLAND",10303,"02","2014",1,"PORT RICHMOND"
5011820037,"STATEN ISLAND",10303,"06","2014",1,"PORT RICHMOND"
5011820037,"STATEN ISLAND",10303,"11","2014",1,"PORT RICHMOND"
5011820045,"STATEN ISLAND",10303,"06","2014",1,"PORT RICHMOND"
5011860068,"STATEN ISLAND",10303,"05","2014",1,"PORT RICHMOND"
5011860068,"STATEN ISLAND",10303,"10","2014",1,"PORT RICHMOND"
5011860166,"STATEN ISLAND",10303,"02","2014",1,"PORT RICHMOND"
5011880061,"STATEN ISLAND",10303,"12","2014",1,"PORT RICHMOND"
