Year,Zip,RatsN
18,10001,6300
18,10002,24100
18,10003,0
18,10004,0
18,10005,0
18,10006,300
18,10007,0
18,10009,12200
18,10010,0
18,10011,58000
18,10012,0
18,10013,9600
18,10014,10000
18,10016,11600
18,10017,0
18,10018,0
18,10019,0
18,10021,0
18,10022,11600
18,10023,15700
18,10024,29200
18,10025,65200
18,10026,25300
18,10027,52800
18,10028,12100
18,10029,28600
18,10030,25900
18,10031,36100
18,10032,16500
18,10033,65100
18,10034,10000
18,10035,7600
18,10036,6000
18,10037,2700
18,10038,0
18,10039,8000
18,10040,13600
18,10065,0
18,10069,0
18,10075,5500
18,10128,19200
18,10280,0
18,10282,0
18,10301,28700
18,10302,13100
18,10303,0
18,10304,13300
18,10305,7100
18,10306,97200
18,10307,0
18,10308,0
18,10309,0
18,10310,15600
18,10312,23400
18,10314,31700
18,10451,6700
18,10452,12200
18,10453,18300
18,10454,12900
18,10455,16000
18,10456,24800
18,10457,30800
18,10458,46300
18,10459,22100
18,10460,34300
18,10461,15600
18,10462,21500
18,10463,13400
18,10464,0
18,10465,0
18,10466,36300
18,10467,38700
18,10468,18300
18,10469,34100
18,10470,12100
18,10471,0
18,10472,63700
18,10473,24700
18,10474,9300
18,10475,0
18,11001,0
18,11004,0
18,11040,0
18,11101,52000
18,11102,0
18,11103,7000
18,11104,8500
18,11105,7200
18,11106,7500
18,11109,0
18,11201,52200
18,11203,31800
18,11204,0
18,11205,58900
18,11206,41500
18,11207,114400
18,11208,64200
18,11209,0
18,11210,6600
18,11211,67400
18,11212,97100
18,11213,76500
18,11214,8900
18,11215,102900
18,11216,81600
18,11217,42000
18,11218,0
18,11219,25500
18,11220,17600
18,11221,96400
18,11222,35700
18,11223,0
18,11224,0
18,11225,21700
18,11226,44500
18,11228,8600
18,11229,15500
18,11230,0
18,11231,0
18,11232,0
18,11233,112700
18,11234,0
18,11235,40500
18,11236,48800
18,11237,53500
18,11238,108800
18,11239,0
18,11249,19800
18,11354,4500
18,11355,7800
18,11356,0
18,11357,0
18,11358,0
18,11360,0
18,11361,11100
18,11362,0
18,11364,0
18,11365,1000
18,11366,0
18,11367,0
18,11368,77000
18,11369,0
18,11370,15600
18,11372,22800
18,11373,51500
18,11374,0
18,11375,25700
18,11377,62300
18,11378,0
18,11379,30400
18,11385,133800
18,11411,0
18,11412,12000
18,11413,0
18,11414,2700
18,11415,0
18,11416,0
18,11417,0
18,11418,13600
18,11419,44800
18,11420,0
18,11421,4800
18,11422,0
18,11423,0
18,11426,0
18,11427,0
18,11428,0
18,11429,14300
18,11432,30100
18,11433,20200
18,11434,0
18,11435,23500
18,11436,20300
18,11691,0
18,11692,1200
18,11693,0
18,11694,0
