Year,Zip,RatsN
14,10001,0
14,10002,16700
14,10003,0
14,10004,300
14,10005,0
14,10007,0
14,10009,37600
14,10010,0
14,10011,31000
14,10012,17900
14,10013,7600
14,10014,22100
14,10016,9600
14,10017,0
14,10018,0
14,10019,6500
14,10021,0
14,10022,5100
14,10023,15400
14,10024,27900
14,10025,32700
14,10026,60900
14,10027,72700
14,10028,0
14,10029,88400
14,10030,25200
14,10031,17800
14,10032,21500
14,10033,23300
14,10034,9300
14,10035,8800
14,10036,8300
14,10037,3800
14,10038,4200
14,10039,3200
14,10040,7600
14,10065,0
14,10075,0
14,10128,40000
14,10162,100
14,10280,0
14,10301,27900
14,10302,0
14,10303,0
14,10304,0
14,10305,0
14,10306,20400
14,10307,2100
14,10308,0
14,10309,0
14,10310,16800
14,10312,9100
14,10314,91000
14,10451,7600
14,10452,24200
14,10453,23500
14,10454,26500
14,10455,12300
14,10456,36100
14,10457,41300
14,10458,26800
14,10459,9200
14,10460,17300
14,10461,14300
14,10462,11300
14,10463,14900
14,10464,0
14,10465,0
14,10466,11400
14,10467,44300
14,10468,19500
14,10469,30100
14,10470,2700
14,10471,0
14,10472,16900
14,10473,0
14,10474,7200
14,10475,0
14,11001,0
14,11004,0
14,11040,0
14,11101,7700
14,11102,0
14,11103,0
14,11104,0
14,11105,0
14,11106,4800
14,11201,0
14,11203,74800
14,11204,0
14,11205,68900
14,11206,53300
14,11207,70200
14,11208,31900
14,11209,0
14,11210,20700
14,11211,24400
14,11212,98600
14,11213,16600
14,11214,0
14,11215,0
14,11216,103900
14,11217,94500
14,11218,0
14,11219,12000
14,11220,0
14,11221,170500
14,11222,30000
14,11223,0
14,11224,0
14,11225,37200
14,11226,25100
14,11228,0
14,11229,0
14,11230,0
14,11231,9600
14,11232,0
14,11233,113900
14,11234,0
14,11235,13900
14,11236,17600
14,11237,41800
14,11238,68400
14,11249,0
14,11354,0
14,11355,6300
14,11356,0
14,11357,0
14,11358,0
14,11360,0
14,11361,0
14,11362,0
14,11363,0
14,11364,0
14,11365,0
14,11366,0
14,11367,4800
14,11368,35100
14,11369,0
14,11370,3900
14,11372,7200
14,11373,0
14,11374,3900
14,11375,0
14,11377,0
14,11378,11700
14,11379,6800
14,11385,54600
14,11411,0
14,11412,18800
14,11413,0
14,11414,0
14,11415,0
14,11416,0
14,11417,0
14,11418,3000
14,11419,9000
14,11420,0
14,11421,7400
14,11422,0
14,11423,2000
14,11426,0
14,11427,0
14,11428,0
14,11429,0
14,11432,0
14,11433,23100
14,11434,0
14,11435,26600
14,11436,0
14,11691,0
14,11692,0
14,11693,0
14,11694,0
