Year,Zip,RatsN
11,10001,0
11,10002,15400
11,10003,0
11,10004,0
11,10006,0
11,10007,0
11,10009,31900
11,10010,0
11,10011,0
11,10012,0
11,10013,0
11,10014,9000
11,10016,6100
11,10017,0
11,10018,0
11,10019,18900
11,10021,0
11,10022,0
11,10023,13600
11,10024,31000
11,10025,35900
11,10026,23600
11,10027,25600
11,10028,10000
11,10029,21400
11,10030,18400
11,10031,30300
11,10032,21500
11,10033,9900
11,10034,13300
11,10035,7600
11,10036,0
11,10037,3600
11,10038,6000
11,10039,0
11,10040,6500
11,10065,0
11,10075,12600
11,10128,34700
11,10162,0
11,10280,0
11,10282,0
11,10301,0
11,10302,0
11,10303,0
11,10304,28800
11,10305,0
11,10306,75600
11,10307,1100
11,10308,15500
11,10309,0
11,10310,10500
11,10312,26500
11,10314,93500
11,10451,8400
11,10452,15200
11,10453,43600
11,10454,7000
11,10455,20000
11,10456,31300
11,10457,21500
11,10458,41800
11,10459,66800
11,10460,17900
11,10461,9000
11,10462,6800
11,10463,26300
11,10464,0
11,10465,0
11,10466,56000
11,10467,35600
11,10468,37900
11,10469,39600
11,10470,0
11,10471,0
11,10472,33600
11,10473,18400
11,10474,2000
11,10475,600
11,11001,300
11,11004,0
11,11040,0
11,11101,0
11,11102,0
11,11103,0
11,11104,0
11,11105,4200
11,11106,0
11,11201,0
11,11203,147000
11,11204,0
11,11205,26600
11,11206,42400
11,11207,108600
11,11208,110500
11,11209,0
11,11210,16200
11,11211,47200
11,11212,48000
11,11213,23200
11,11214,0
11,11215,140800
11,11216,166000
11,11217,25500
11,11218,25700
11,11219,0
11,11220,0
11,11221,322800
11,11222,80600
11,11223,19800
11,11224,4000
11,11225,15100
11,11226,0
11,11228,0
11,11229,0
11,11230,0
11,11231,0
11,11232,10500
11,11233,48900
11,11234,0
11,11235,0
11,11236,0
11,11237,47000
11,11238,28600
11,11239,0
11,11249,0
11,11354,0
11,11355,0
11,11356,0
11,11357,7700
11,11358,0
11,11360,0
11,11361,0
11,11362,0
11,11363,0
11,11364,0
11,11365,0
11,11366,0
11,11367,0
11,11368,0
11,11369,8100
11,11370,3800
11,11372,11500
11,11373,0
11,11374,0
11,11375,0
11,11377,0
11,11378,0
11,11379,0
11,11385,116300
11,11411,0
11,11412,0
11,11413,0
11,11414,4800
11,11415,0
11,11416,0
11,11417,0
11,11418,0
11,11419,0
11,11420,0
11,11421,3600
11,11422,3500
11,11423,0
11,11426,0
11,11427,400
11,11428,0
11,11429,6700
11,11430,0
11,11432,8200
11,11433,24800
11,11434,0
11,11435,0
11,11436,0
11,11691,0
11,11692,0
11,11693,0
11,11694,0
