Year,Zip,RatsN
17,10001,6900
17,10002,49500
17,10003,46000
17,10004,0
17,10005,0
17,10006,0
17,10007,0
17,10009,58000
17,10010,13700
17,10011,31500
17,10012,6000
17,10013,13100
17,10014,9400
17,10016,0
17,10017,0
17,10018,0
17,10019,11900
17,10021,7200
17,10022,4200
17,10023,30000
17,10024,18200
17,10025,31700
17,10026,23200
17,10027,27000
17,10028,24800
17,10029,19700
17,10030,19000
17,10031,14100
17,10032,25400
17,10033,25500
17,10034,8000
17,10035,17200
17,10036,20300
17,10037,3700
17,10038,0
17,10039,8000
17,10040,8600
17,10044,0
17,10065,20200
17,10069,0
17,10075,0
17,10112,0
17,10120,0
17,10128,18900
17,10151,0
17,10162,0
17,10282,0
17,10301,0
17,10302,21600
17,10303,4200
17,10304,0
17,10305,0
17,10306,41200
17,10307,0
17,10308,0
17,10309,0
17,10310,23300
17,10312,22500
17,10314,86400
17,10451,11300
17,10452,20600
17,10453,24300
17,10454,10800
17,10455,13100
17,10456,24000
17,10457,30800
17,10458,39200
17,10459,31700
17,10460,29700
17,10461,22000
17,10462,26200
17,10463,22800
17,10464,0
17,10465,8800
17,10466,101200
17,10467,41500
17,10468,24700
17,10469,37300
17,10470,3700
17,10471,1600
17,10472,25400
17,10473,24000
17,10474,9900
17,10475,0
17,11001,0
17,11004,0
17,11101,13000
17,11102,0
17,11103,32200
17,11104,0
17,11105,0
17,11106,0
17,11201,18600
17,11203,39600
17,11204,18000
17,11205,39500
17,11206,40100
17,11207,109800
17,11208,38500
17,11209,0
17,11210,5300
17,11211,59100
17,11212,55700
17,11213,43500
17,11214,6500
17,11215,78600
17,11216,101200
17,11217,51900
17,11218,33600
17,11219,0
17,11220,0
17,11221,162300
17,11222,25900
17,11223,0
17,11224,0
17,11225,22900
17,11226,68100
17,11228,0
17,11229,0
17,11230,10900
17,11231,0
17,11232,4600
17,11233,72600
17,11234,48300
17,11235,38000
17,11236,45500
17,11237,57500
17,11238,118300
17,11249,21800
17,11354,0
17,11355,0
17,11356,0
17,11357,0
17,11358,0
17,11360,0
17,11361,0
17,11362,0
17,11363,0
17,11364,0
17,11365,1500
17,11366,0
17,11367,0
17,11368,80000
17,11369,5100
17,11370,0
17,11372,7500
17,11373,36000
17,11374,0
17,11375,0
17,11377,0
17,11378,0
17,11379,0
17,11385,57000
17,11411,0
17,11412,38900
17,11413,12200
17,11414,6800
17,11415,0
17,11416,0
17,11417,0
17,11418,24200
17,11419,28100
17,11420,0
17,11421,6300
17,11422,0
17,11423,0
17,11426,0
17,11427,0
17,11428,0
17,11429,0
17,11432,28800
17,11433,72500
17,11434,0
17,11435,63300
17,11436,15600
17,11691,0
17,11692,1200
17,11693,0
17,11694,0
17,11697,0
