Year,Zip,RatsN
13,10001,0
13,10002,36100
13,10003,0
13,10004,0
13,10005,0
13,10006,0
13,10007,0
13,10009,26300
13,10010,0
13,10011,0
13,10012,21600
13,10013,13200
13,10014,38700
13,10016,24300
13,10017,0
13,10018,0
13,10019,7400
13,10021,0
13,10022,0
13,10023,19700
13,10024,27000
13,10025,30500
13,10026,58500
13,10027,29200
13,10028,0
13,10029,13800
13,10030,22700
13,10031,22400
13,10032,29300
13,10033,11900
13,10034,8800
13,10035,30000
13,10036,20400
13,10037,4200
13,10038,3500
13,10039,3200
13,10040,16200
13,10044,0
13,10065,0
13,10069,0
13,10075,0
13,10128,38800
13,10162,100
13,10282,0
13,10301,27000
13,10302,0
13,10303,0
13,10304,46200
13,10305,35700
13,10306,0
13,10307,0
13,10308,11400
13,10309,12000
13,10310,0
13,10312,24800
13,10314,0
13,10451,12700
13,10452,16700
13,10453,20700
13,10454,20300
13,10455,15900
13,10456,55900
13,10457,40300
13,10458,50000
13,10459,29900
13,10460,37600
13,10461,18200
13,10462,21900
13,10463,20000
13,10464,0
13,10465,16500
13,10466,49500
13,10467,33400
13,10468,44100
13,10469,73700
13,10470,0
13,10471,0
13,10472,178200
13,10473,0
13,10474,10500
13,10475,0
13,11001,0
13,11004,0
13,11040,0
13,11101,10900
13,11102,15300
13,11103,10800
13,11104,7200
13,11105,0
13,11106,3500
13,11201,33300
13,11203,48800
13,11204,11100
13,11205,51600
13,11206,40700
13,11207,189000
13,11208,0
13,11209,0
13,11210,10500
13,11211,57400
13,11212,93200
13,11213,24500
13,11214,0
13,11215,0
13,11216,95900
13,11217,196800
13,11218,0
13,11219,0
13,11220,0
13,11221,257300
13,11222,22900
13,11223,0
13,11224,0
13,11225,21500
13,11226,74100
13,11228,0
13,11229,0
13,11230,23000
13,11231,14700
13,11232,0
13,11233,0
13,11234,10800
13,11235,0
13,11236,0
13,11237,44900
13,11238,32800
13,11239,0
13,11249,4800
13,11354,0
13,11355,0
13,11356,600
13,11357,0
13,11358,1400
13,11360,0
13,11361,0
13,11362,0
13,11363,0
13,11364,0
13,11365,0
13,11366,0
13,11367,0
13,11368,0
13,11369,0
13,11370,0
13,11372,0
13,11373,18500
13,11374,0
13,11375,0
13,11377,35100
13,11378,33300
13,11379,18800
13,11385,51000
13,11411,0
13,11412,57500
13,11413,18600
13,11414,2000
13,11415,0
13,11416,0
13,11417,0
13,11418,0
13,11419,20000
13,11420,14300
13,11421,0
13,11422,0
13,11423,0
13,11426,0
13,11427,0
13,11428,0
13,11429,7700
13,11432,13300
13,11433,16900
13,11434,0
13,11435,0
13,11436,0
13,11691,0
13,11692,0
13,11693,0
13,11694,0
