"Year","Zip","RatsN"
13,"10001",6036.72806067172
13,"10002",26159.1549295775
13,"10003",12744.2036836403
13,"10004",335.373781148429
13,"10005",335.373781148429
13,"10006",1341.49512459372
13,"10007",5365.98049837486
13,"10009",14085.698808234
13,"10010",1341.49512459372
13,"10011",11738.082340195
13,"10012",9055.09209100758
13,"10013",12073.4561213434
13,"10014",14421.0725893824
13,"10016",9055.09209100758
13,"10017",1006.12134344529
13,"10018",670.747562296858
13,"10019",7042.84940411701
13,"10021",5365.98049837486
13,"10022",7378.22318526544
13,"10023",19451.6793066089
13,"10024",17439.4366197183
13,"10025",32866.630552546
13,"10026",20122.4268689057
13,"10027",27500.6500541712
13,"10028",11067.3347778982
13,"10029",12744.2036836403
13,"10030",14756.4463705309
13,"10031",28171.397616468
13,"10032",21799.2957746479
13,"10033",22805.4171180932
13,"10034",14085.698808234
13,"10035",16097.9414951246
13,"10036",12408.8299024919
13,"10037",4024.48537378115
13,"10038",4695.23293607801
13,"10039",5365.98049837486
13,"10040",12073.4561213434
13,"10044",0
13,"10065",5701.35427952329
13,"10069",335.373781148429
13,"10075",5030.60671722644
13,"10128",15762.5677139762
13,"10162",335.373781148429
13,"10282",0
13,"10301",9055.09209100758
13,"10302",6707.47562296858
13,"10303",6707.47562296858
13,"10304",14756.4463705309
13,"10305",10396.5872156013
13,"10306",12744.2036836403
13,"10307",5365.98049837486
13,"10308",6372.10184182015
13,"10309",6707.47562296858
13,"10310",6707.47562296858
13,"10312",15091.8201516793
13,"10314",18110.1841820152
13,"10451",12744.2036836403
13,"10452",24817.6598049837
13,"10453",23140.7908992416
13,"10454",9725.83965330444
13,"10455",13750.3250270856
13,"10456",49970.6933911159
13,"10457",40580.2275189599
13,"10458",41921.7226435536
13,"10459",21128.548212351
13,"10460",20457.8006500542
13,"10461",8719.71830985915
13,"10462",11738.082340195
13,"10463",10731.9609967497
13,"10464",670.747562296858
13,"10465",10061.2134344529
13,"10466",14421.0725893824
13,"10467",38232.6110509209
13,"10468",21128.548212351
13,"10469",22470.0433369447
13,"10470",5365.98049837486
13,"10471",2347.616468039
13,"10472",27165.2762730228
13,"10473",9725.83965330444
13,"10474",6372.10184182015
13,"10475",1676.86890574215
13,"11001",1341.49512459372
13,"11004",335.373781148429
13,"11040",0
13,"11101",7713.59696641387
13,"11102",5701.35427952329
13,"11103",8048.9707475623
13,"11104",4359.85915492958
13,"11105",2682.99024918743
13,"11106",2347.616468039
13,"11201",11738.082340195
13,"11203",26159.1549295775
13,"11204",5701.35427952329
13,"11205",14421.0725893824
13,"11206",31525.1354279523
13,"11207",40244.8537378115
13,"11208",22134.6695557963
13,"11209",7378.22318526544
13,"11210",10061.2134344529
13,"11211",20793.1744312026
13,"11212",23140.7908992416
13,"11213",26159.1549295775
13,"11214",10731.9609967497
13,"11215",20122.4268689057
13,"11216",43598.5915492958
13,"11217",41250.9750812568
13,"11218",10061.2134344529
13,"11219",9725.83965330444
13,"11220",11738.082340195
13,"11221",84178.8190682557
13,"11222",18445.5579631636
13,"11223",8719.71830985915
13,"11224",4359.85915492958
13,"11225",26159.1549295775
13,"11226",25488.4073672806
13,"11228",5030.60671722644
13,"11229",8048.9707475623
13,"11230",9055.09209100758
13,"11231",9390.46587215601
13,"11232",3353.73781148429
13,"11233",37561.8634886241
13,"11234",12073.4561213434
13,"11235",13750.3250270856
13,"11236",15427.1939328277
13,"11237",35884.9945828819
13,"11238",33872.7518959913
13,"11239",0
13,"11249",5365.98049837486
13,"11354",3353.73781148429
13,"11355",3018.36403033586
13,"11356",1341.49512459372
13,"11357",2682.99024918743
13,"11358",4695.23293607801
13,"11360",670.747562296858
13,"11361",2682.99024918743
13,"11362",335.373781148429
13,"11363",335.373781148429
13,"11364",670.747562296858
13,"11365",2347.616468039
13,"11366",2347.616468039
13,"11367",3018.36403033586
13,"11368",12073.4561213434
13,"11369",4695.23293607801
13,"11370",4359.85915492958
13,"11372",7378.22318526544
13,"11373",12408.8299024919
13,"11374",4024.48537378115
13,"11375",4359.85915492958
13,"11377",13079.5774647887
13,"11378",12408.8299024919
13,"11379",8384.34452871073
13,"11385",39238.7323943662
13,"11411",2012.24268689057
13,"11412",15427.1939328277
13,"11413",10396.5872156013
13,"11414",3353.73781148429
13,"11415",2012.24268689057
13,"11416",5365.98049837486
13,"11417",6707.47562296858
13,"11418",7378.22318526544
13,"11419",6707.47562296858
13,"11420",8719.71830985915
13,"11421",5701.35427952329
13,"11422",3353.73781148429
13,"11423",4695.23293607801
13,"11426",3353.73781148429
13,"11427",1676.86890574215
13,"11428",2347.616468039
13,"11429",4695.23293607801
13,"11432",6372.10184182015
13,"11433",15427.1939328277
13,"11434",13750.3250270856
13,"11435",8384.34452871073
13,"11436",10061.2134344529
13,"11691",6036.72806067172
13,"11692",1006.12134344529
13,"11693",2012.24268689057
13,"11694",335.373781148429
