"Year","Zip","RatsN"
16,"10001",7059.82428115016
16,"10002",21793.3706070288
16,"10003",11971.0063897764
16,"10004",0
16,"10005",306.948881789137
16,"10006",1841.69329073482
16,"10007",5832.02875399361
16,"10009",23021.1661341853
16,"10010",4297.28434504792
16,"10011",13505.750798722
16,"10012",14733.5463258786
16,"10013",12891.8530351438
16,"10014",13505.750798722
16,"10016",7366.7731629393
16,"10017",1227.79552715655
16,"10018",1841.69329073482
16,"10019",9515.41533546326
16,"10021",7673.72204472843
16,"10022",7366.7731629393
16,"10023",11971.0063897764
16,"10024",15654.392971246
16,"10025",32229.6325878594
16,"10026",21793.3706070288
16,"10027",26090.6549520767
16,"10028",14119.6485623003
16,"10029",23328.1150159744
16,"10030",12891.8530351438
16,"10031",31308.785942492
16,"10032",23328.1150159744
16,"10033",21793.3706070288
16,"10034",14426.5974440895
16,"10035",13812.6996805112
16,"10036",8594.56869009585
16,"10037",6138.97763578275
16,"10038",5218.13099041534
16,"10039",10129.3130990415
16,"10040",12277.9552715655
16,"10044",306.948881789137
16,"10065",6138.97763578275
16,"10069",306.948881789137
16,"10075",920.846645367412
16,"10121",0
16,"10128",20565.5750798722
16,"10301",5218.13099041534
16,"10302",9515.41533546326
16,"10303",8901.51757188498
16,"10304",10129.3130990415
16,"10305",8287.61980830671
16,"10306",15347.4440894569
16,"10307",2762.53993610224
16,"10308",7059.82428115016
16,"10309",4297.28434504792
16,"10310",9208.46645367412
16,"10312",14426.5974440895
16,"10314",11664.0575079872
16,"10451",15654.392971246
16,"10452",26704.552715655
16,"10453",27625.3993610224
16,"10454",13505.750798722
16,"10455",17803.03514377
16,"10456",34071.3258785943
16,"10457",34071.3258785943
16,"10458",33764.3769968051
16,"10459",27932.3482428115
16,"10460",23942.0127795527
16,"10461",7673.72204472843
16,"10462",18416.9329073482
16,"10463",18416.9329073482
16,"10464",613.897763578275
16,"10465",7059.82428115016
16,"10466",19951.6773162939
16,"10467",38061.661341853
16,"10468",29160.1437699681
16,"10469",19951.6773162939
16,"10470",4911.1821086262
16,"10471",3683.38658146965
16,"10472",19337.7795527157
16,"10473",7673.72204472843
16,"10474",5832.02875399361
16,"10475",1227.79552715655
16,"11001",1227.79552715655
16,"11004",306.948881789137
16,"11040",0
16,"11101",13198.8019169329
16,"11102",3990.33546325879
16,"11103",9208.46645367412
16,"11104",3990.33546325879
16,"11105",4911.1821086262
16,"11106",7366.7731629393
16,"11201",14733.5463258786
16,"11203",23328.1150159744
16,"11204",5525.07987220447
16,"11205",18416.9329073482
16,"11206",30694.8881789137
16,"11207",52795.2076677316
16,"11208",30080.9904153355
16,"11209",8901.51757188498
16,"11210",7366.7731629393
16,"11211",28239.2971246006
16,"11212",24248.9616613419
16,"11213",35913.0191693291
16,"11214",6445.92651757188
16,"11215",39289.4568690096
16,"11216",44814.5367412141
16,"11217",30387.9392971246
16,"11218",9208.46645367412
16,"11219",6445.92651757188
16,"11220",9822.3642172524
16,"11221",66914.8562300319
16,"11222",18109.9840255591
16,"11223",10129.3130990415
16,"11224",7059.82428115016
16,"11225",18416.9329073482
16,"11226",31001.8370607029
16,"11228",4297.28434504792
16,"11229",7366.7731629393
16,"11230",9515.41533546326
16,"11231",9822.3642172524
16,"11232",6138.97763578275
16,"11233",46656.2300319489
16,"11234",14426.5974440895
16,"11235",14426.5974440895
16,"11236",15961.3418530351
16,"11237",32229.6325878594
16,"11238",34685.2236421725
16,"11249",9208.46645367412
16,"11354",3069.48881789137
16,"11355",7366.7731629393
16,"11356",2148.64217252396
16,"11357",5832.02875399361
16,"11358",4297.28434504792
16,"11360",1841.69329073482
16,"11361",5832.02875399361
16,"11362",306.948881789137
16,"11363",920.846645367412
16,"11364",920.846645367412
16,"11365",1534.74440894569
16,"11366",1534.74440894569
16,"11367",2148.64217252396
16,"11368",13505.750798722
16,"11369",2148.64217252396
16,"11370",1841.69329073482
16,"11372",14119.6485623003
16,"11373",12277.9552715655
16,"11374",7673.72204472843
16,"11375",3990.33546325879
16,"11377",14119.6485623003
16,"11378",7366.7731629393
16,"11379",8594.56869009585
16,"11385",37447.7635782748
16,"11411",2148.64217252396
16,"11412",8287.61980830671
16,"11413",6445.92651757188
16,"11414",4297.28434504792
16,"11415",1841.69329073482
16,"11416",4604.23322683706
16,"11417",7980.67092651757
16,"11418",6752.87539936102
16,"11419",9822.3642172524
16,"11420",9822.3642172524
16,"11421",3069.48881789137
16,"11422",2148.64217252396
16,"11423",3990.33546325879
16,"11426",2148.64217252396
16,"11427",1534.74440894569
16,"11428",2455.5910543131
16,"11429",6752.87539936102
16,"11432",13812.6996805112
16,"11433",16882.1884984026
16,"11434",12584.9041533546
16,"11435",9208.46645367412
16,"11436",4911.1821086262
16,"11691",5218.13099041534
16,"11692",2455.5910543131
16,"11693",920.846645367412
16,"11694",920.846645367412
