"Year","Zip","RatsN"
18,"10001",7895.51620195931
18,"10002",19007.724189902
18,"10003",14036.4732479277
18,"10004",1754.55915599096
18,"10005",584.853051996986
18,"10006",877.279577995479
18,"10007",2339.41220798794
18,"10009",22809.2690278824
18,"10010",6725.81009796534
18,"10011",16960.7385079126
18,"10012",8480.36925395629
18,"10013",9942.50188394876
18,"10014",7310.66314996232
18,"10016",9065.22230595328
18,"10017",1462.13262999246
18,"10018",4386.39788997739
18,"10019",7310.66314996232
18,"10021",7310.66314996232
18,"10022",6140.95704596835
18,"10023",11989.4875659382
18,"10024",26025.9608138659
18,"10025",40354.860587792
18,"10026",26903.2403918613
18,"10027",19300.1507159005
18,"10028",13451.6201959307
18,"10029",20469.8568198945
18,"10030",20469.8568198945
18,"10031",24563.8281838734
18,"10032",21931.989449887
18,"10033",18130.4446119066
18,"10034",14036.4732479277
18,"10035",15498.6058779201
18,"10036",7018.23662396383
18,"10037",5263.67746797287
18,"10038",5848.53051996986
18,"10039",8772.79577995479
18,"10040",9357.64883195177
18,"10065",7310.66314996232
18,"10069",584.853051996986
18,"10075",3216.69178598342
18,"10128",17253.1650339111
18,"10280",0
18,"10282",292.426525998493
18,"10301",10819.7814619442
18,"10302",10234.9284099472
18,"10303",6433.38357196684
18,"10304",14621.3262999246
18,"10305",13744.0467219292
18,"10306",15791.0324039186
18,"10307",1462.13262999246
18,"10308",5556.10399397136
18,"10309",5263.67746797287
18,"10310",14036.4732479277
18,"10312",10527.3549359457
18,"10314",19885.0037678975
18,"10451",15206.1793519216
18,"10452",27195.6669178598
18,"10453",27780.5199698568
18,"10454",13159.1936699322
18,"10455",17545.5915599096
18,"10456",37430.5953278071
18,"10457",40354.860587792
18,"10458",38015.4483798041
18,"10459",30704.7852298417
18,"10460",29242.6525998493
18,"10461",7603.08967596081
18,"10462",22224.4159758855
18,"10463",19007.724189902
18,"10464",1169.70610399397
18,"10465",8187.9427279578
18,"10466",19300.1507159005
18,"10467",38892.7279577996
18,"10468",30997.2117558402
18,"10469",21347.13639789
18,"10470",6433.38357196684
18,"10471",3216.69178598342
18,"10472",26610.8138658628
18,"10473",8480.36925395629
18,"10474",10819.7814619442
18,"10475",2046.98568198945
18,"11001",1169.70610399397
18,"11004",1169.70610399397
18,"11040",0
18,"11101",11697.0610399397
18,"11102",5263.67746797287
18,"11103",9065.22230595328
18,"11104",3801.54483798041
18,"11105",4678.82441597589
18,"11106",5848.53051996986
18,"11109",0
18,"11201",16960.7385079126
18,"11203",24271.4016578749
18,"11204",9650.07535795026
18,"11205",27195.6669178598
18,"11206",35091.1831198191
18,"11207",51467.0685757347
18,"11208",23978.9751318764
18,"11209",5848.53051996986
18,"11210",9650.07535795026
18,"11211",34798.7565938206
18,"11212",36260.8892238131
18,"11213",38892.7279577996
18,"11214",8187.9427279578
18,"11215",42986.6993217784
18,"11216",69305.0866616428
18,"11217",32751.7709118312
18,"11218",12281.9140919367
18,"11219",8772.79577995479
18,"11220",9065.22230595328
18,"11221",83049.133383572
18,"11222",18130.4446119066
18,"11223",8772.79577995479
18,"11224",5263.67746797287
18,"11225",22224.4159758855
18,"11226",40354.860587792
18,"11228",5556.10399397136
18,"11229",9065.22230595328
18,"11230",9357.64883195177
18,"11231",8187.9427279578
18,"11232",6725.81009796534
18,"11233",47665.5237377543
18,"11234",11989.4875659382
18,"11235",15791.0324039186
18,"11236",19007.724189902
18,"11237",42401.8462697815
18,"11238",54976.1868877167
18,"11239",0
18,"11249",9650.07535795026
18,"11354",4386.39788997739
18,"11355",7603.08967596081
18,"11356",1462.13262999246
18,"11357",6433.38357196684
18,"11358",4971.25094197438
18,"11360",877.279577995479
18,"11361",10819.7814619442
18,"11362",877.279577995479
18,"11364",1169.70610399397
18,"11365",1462.13262999246
18,"11366",2339.41220798794
18,"11367",2046.98568198945
18,"11368",16668.3119819141
18,"11369",4678.82441597589
18,"11370",7603.08967596081
18,"11372",11112.2079879427
18,"11373",14328.8997739261
18,"11374",8187.9427279578
18,"11375",7895.51620195931
18,"11377",24856.2547098719
18,"11378",9942.50188394876
18,"11379",11112.2079879427
18,"11385",31289.6382818387
18,"11411",2631.83873398644
18,"11412",11697.0610399397
18,"11413",4678.82441597589
18,"11414",5263.67746797287
18,"11415",2924.26525998493
18,"11416",7310.66314996232
18,"11417",8772.79577995479
18,"11418",9942.50188394876
18,"11419",9357.64883195177
18,"11420",8187.9427279578
18,"11421",3509.11831198191
18,"11422",3801.54483798041
18,"11423",3509.11831198191
18,"11426",2339.41220798794
18,"11427",2631.83873398644
18,"11428",2046.98568198945
18,"11429",7603.08967596081
18,"11432",12574.3406179352
18,"11433",18422.871137905
18,"11434",11989.4875659382
18,"11435",13744.0467219292
18,"11436",7895.51620195931
18,"11691",8187.9427279578
18,"11692",1754.55915599096
18,"11693",1462.13262999246
18,"11694",1754.55915599096
